#lean
idx,roll_norm,pitch_norm,angle_max,angle_limit,roll_out,pitch_out
480,0,3200253952,1065353216,3201634611,3211315127,3188805211,3198074865
481,0,3200253952,1084227584,3201634611,3211315127,3207963122,3217453039
482,0,3200253952,1095237632,3201634611,3211315127,3219327598,3229092841
483,0,0,1065353216,1065353216,0,2147483648,0
484,0,0,1084227584,1065353216,0,2147483648,0
485,0,0,1095237632,1065353216,0,2147483648,0
486,0,0,1065353216,1060439283,1060439283,2147483648,0
487,0,0,1084227584,1060439283,1060439283,2147483648,0
488,0,0,1095237632,1060439283,1060439283,2147483648,0
489,0,0,1065353216,866263401,1065353216,2147483648,0
490,0,0,1084227584,866263401,1065353216,2147483648,0
491,0,0,1095237632,866263401,1065353216,2147483648,0
492,0,0,1065353216,3207922931,1060439283,2147483648,0
493,0,0,1084227584,3207922931,1060439283,2147483648,0
494,0,0,1095237632,3207922931,1060439283,2147483648,0
495,0,0,1065353216,3212836864,3015425326,2147483648,0
496,0,0,1084227584,3212836864,3015425326,2147483648,0
497,0,0,1095237632,3212836864,3015425326,2147483648,0
498,0,0,1065353216,1060439283,3207922931,2147483648,0
499,0,0,1084227584,1060439283,3207922931,2147483648,0
500,0,0,1095237632,1060439283,3207922931,2147483648,0
501,0,0,1065353216,3201634611,3211315127,2147483648,0
502,0,0,1084227584,3201634611,3211315127,2147483648,0
503,0,0,1095237632,3201634611,3211315127,2147483648,0
504,0,0,1065353216,1065353216,0,2147483648,0
505,0,0,1084227584,1065353216,0,2147483648,0
506,0,0,1095237632,1065353216,0,2147483648,0
507,0,0,1065353216,1060439283,1060439283,2147483648,0
508,0,0,1084227584,1060439283,1060439283,2147483648,0
509,0,0,1095237632,1060439283,1060439283,2147483648,0
510,0,0,1065353216,866263401,1065353216,2147483648,0
511,0,0,1084227584,866263401,1065353216,2147483648,0
512,0,0,1095237632,866263401,1065353216,2147483648,0
513,0,0,1065353216,3207922931,1060439283,2147483648,0
514,0,0,1084227584,3207922931,1060439283,2147483648,0
515,0,0,1095237632,3207922931,1060439283,2147483648,0
516,0,0,1065353216,3212836864,3015425326,2147483648,0
517,0,0,1084227584,3212836864,3015425326,2147483648,0
518,0,0,1095237632,3212836864,3015425326,2147483648,0
519,0,0,1065353216,1060439283,3207922931,2147483648,0
520,0,0,1084227584,1060439283,3207922931,2147483648,0
521,0,0,1095237632,1060439283,3207922931,2147483648,0
522,0,0,1065353216,3201634611,3211315127,2147483648,0
523,0,0,1084227584,3201634611,3211315127,2147483648,0
524,0,0,1095237632,3201634611,3211315127,2147483648,0
525,0,0,1065353216,1065353216,0,2147483648,0
526,0,0,1084227584,1065353216,0,2147483648,0
527,0,0,1095237632,1065353216,0,2147483648,0
528,0,0,1065353216,1060439283,1060439283,2147483648,0
529,0,0,1084227584,1060439283,1060439283,2147483648,0
530,0,0,1095237632,1060439283,1060439283,2147483648,0
531,0,0,1065353216,866263401,1065353216,2147483648,0
532,0,0,1084227584,866263401,1065353216,2147483648,0
533,0,0,1095237632,866263401,1065353216,2147483648,0
534,0,0,1065353216,3207922931,1060439283,2147483648,0
535,0,0,1084227584,3207922931,1060439283,2147483648,0
536,0,0,1095237632,3207922931,1060439283,2147483648,0
537,0,0,1065353216,3212836864,3015425326,2147483648,0
538,0,0,1084227584,3212836864,3015425326,2147483648,0
539,0,0,1095237632,3212836864,3015425326,2147483648,0
540,0,0,1065353216,1060439283,3207922931,2147483648,0
541,0,0,1084227584,1060439283,3207922931,2147483648,0
542,0,0,1095237632,1060439283,3207922931,2147483648,0
543,0,0,1065353216,3201634611,3211315127,2147483648,0
544,0,0,1084227584,3201634611,3211315127,2147483648,0
545,0,0,1095237632,3201634611,3211315127,2147483648,0
546,0,1052770304,1065353216,1065353216,0,3200253952,0
547,0,1052770304,1084227584,1065353216,0,3220176896,0
548,0,1052770304,1095237632,1065353216,0,3231055872,0
549,0,1052770304,1065353216,1060439283,1060439283,3191865343,3191865343
550,0,1052770304,1084227584,1060439283,1060439283,3211788287,3211788287
551,0,1052770304,1095237632,1060439283,1060439283,3222667264,3222667264
552,0,1052770304,1065353216,866263401,1065353216,3002282526,3200253952
553,0,1052770304,1084227584,866263401,1065353216,3021471571,3220176896
554,0,1052770304,1095237632,866263401,1065353216,3032350503,3231055872
555,0,1052770304,1065353216,3207922931,1060439283,1044381695,3191865343
556,0,1052770304,1084227584,3207922931,1060439283,1064304639,3211788287
557,0,1052770304,1095237632,3207922931,1060439283,1075183616,3222667264
558,0,1052770304,1065353216,3212836864,3015425326,1052770304,856477154
559,0,1052770304,1084227584,3212836864,3015425326,1072693248,875561306
560,0,1052770304,1095237632,3212836864,3015425326,1083572224,886833585
561,0,1052770304,1065353216,1060439283,3207922931,3191865343,1044381695
562,0,1052770304,1084227584,1060439283,3207922931,3211788287,1064304639
563,0,1052770304,1095237632,1060439283,3207922931,3222667264,1075183616
564,0,1052770304,1065353216,3201634611,3211315127,1041321563,1050591217
565,0,1052770304,1084227584,3201634611,3211315127,1060479474,1069969391
566,0,1052770304,1095237632,3201634611,3211315127,1071843950,1081609193
567,0,1065353216,1065353216,1065353216,0,3212836864,0
568,0,1065353216,1084227584,1065353216,0,3231711232,0
569,0,1065353216,1095237632,1065353216,0,3242721280,0
570,0,1065353216,1065353216,1060439283,1060439283,3204448255,3204448255
571,0,1065353216,1084227584,1060439283,1060439283,3223322624,3223322624
572,0,1065353216,1095237632,1060439283,1060439283,3234332672,3234332672
573,0,1065353216,1065353216,866263401,1065353216,3013747049,3212836864
574,0,1065353216,1084227584,866263401,1065353216,3033180611,3231711232
575,0,1065353216,1095237632,866263401,1065353216,3044889652,3242721280
576,0,1065353216,1065353216,3207922931,1060439283,1056964607,3204448255
577,0,1065353216,1084227584,3207922931,1060439283,1075838976,3223322624
578,0,1065353216,1095237632,3207922931,1060439283,1086849024,3234332672
579,0,1065353216,1065353216,3212836864,3015425326,1065353216,867941678
580,0,1065353216,1084227584,3212836864,3015425326,1084227584,887794810
581,0,1065353216,1095237632,3212836864,3015425326,1095237632,898804684
582,0,1065353216,1065353216,1060439283,3207922931,3204448255,1056964607
583,0,1065353216,1084227584,1060439283,3207922931,3223322624,1075838976
584,0,1065353216,1095237632,1060439283,3207922931,3234332672,1086849024
585,0,1065353216,1065353216,3201634611,3211315127,1052884431,1062447767
586,0,1065353216,1084227584,3201634611,3211315127,1072835908,1082411679
587,0,1065353216,1095237632,3201634611,3211315127,1083661386,1092967750
588,0,3212836864,1065353216,1065353216,0,1065353216,0
589,0,3212836864,1084227584,1065353216,0,1084227584,0
590,0,3212836864,1095237632,1065353216,0,1095237632,0
591,0,3212836864,1065353216,1060439283,1060439283,1056964607,1056964607
592,0,3212836864,1084227584,1060439283,1060439283,1075838976,1075838976
593,0,3212836864,1095237632,1060439283,1060439283,1086849024,1086849024
594,0,3212836864,1065353216,866263401,1065353216,866263401,1065353216
595,0,3212836864,1084227584,866263401,1065353216,885696963,1084227584
596,0,3212836864,1095237632,866263401,1065353216,897406004,1095237632
597,0,3212836864,1065353216,3207922931,1060439283,3204448255,1056964607
598,0,3212836864,1084227584,3207922931,1060439283,3223322624,1075838976
599,0,3212836864,1095237632,3207922931,1060439283,3234332672,1086849024
600,0,3212836864,1065353216,3212836864,3015425326,3212836864,3015425326
601,0,3212836864,1084227584,3212836864,3015425326,3231711232,3035278458
602,0,3212836864,1095237632,3212836864,3015425326,3242721280,3046288332
603,0,3212836864,1065353216,1060439283,3207922931,1056964607,3204448255
604,0,3212836864,1084227584,1060439283,3207922931,1075838976,3223322624
605,0,3212836864,1095237632,1060439283,3207922931,1086849024,3234332672
606,0,3212836864,1065353216,3201634611,3211315127,3200368079,3209931415
607,0,3212836864,1084227584,3201634611,3211315127,3220319556,3229895327
608,0,3212836864,1095237632,3201634611,3211315127,3231145034,3240451398
609,0,3200253952,1065353216,1065353216,0,1052770304,0
610,0,3200253952,1084227584,1065353216,0,1072693248,0
611,0,3200253952,1095237632,1065353216,0,1083572224,0
612,0,3200253952,1065353216,1060439283,1060439283,1044381695,1044381695
613,0,3200253952,1084227584,1060439283,1060439283,1064304639,1064304639
614,0,3200253952,1095237632,1060439283,1060439283,1075183616,1075183616
615,0,3200253952,1065353216,866263401,1065353216,854798878,1052770304
616,0,3200253952,1084227584,866263401,1065353216,873987923,1072693248
617,0,3200253952,1095237632,866263401,1065353216,884866855,1083572224
618,0,3200253952,1065353216,3207922931,1060439283,3191865343,1044381695
619,0,3200253952,1084227584,3207922931,1060439283,3211788287,1064304639
620,0,3200253952,1095237632,3207922931,1060439283,3222667264,1075183616
621,0,3200253952,1065353216,3212836864,3015425326,3200253952,3003960802
622,0,3200253952,1084227584,3212836864,3015425326,3220176896,3023044954
623,0,3200253952,1095237632,3212836864,3015425326,3231055872,3034317233
624,0,3200253952,1065353216,1060439283,3207922931,1044381695,3191865343
625,0,3200253952,1084227584,1060439283,3207922931,1064304639,3211788287
626,0,3200253952,1095237632,1060439283,3207922931,1075183616,3222667264
627,0,3200253952,1065353216,3201634611,3211315127,3188805211,3198074865
628,0,3200253952,1084227584,3201634611,3211315127,3207963122,3217453039
629,0,3200253952,1095237632,3201634611,3211315127,3219327598,3229092841
630,0,0,1065353216,1065353216,0,2147483648,0
631,0,0,1084227584,1065353216,0,2147483648,0
632,0,0,1095237632,1065353216,0,2147483648,0
633,0,0,1065353216,1060439283,1060439283,2147483648,0
634,0,0,1084227584,1060439283,1060439283,2147483648,0
635,0,0,1095237632,1060439283,1060439283,2147483648,0
636,0,0,1065353216,866263401,1065353216,2147483648,0
637,0,0,1084227584,866263401,1065353216,2147483648,0
638,0,0,1095237632,866263401,1065353216,2147483648,0
639,0,0,1065353216,3207922931,1060439283,2147483648,0
640,0,0,1084227584,3207922931,1060439283,2147483648,0
641,0,0,1095237632,3207922931,1060439283,2147483648,0
642,0,0,1065353216,3212836864,3015425326,2147483648,0
643,0,0,1084227584,3212836864,3015425326,2147483648,0
644,0,0,1095237632,3212836864,3015425326,2147483648,0
645,0,0,1065353216,1060439283,3207922931,2147483648,0
646,0,0,1084227584,1060439283,3207922931,2147483648,0
647,0,0,1095237632,1060439283,3207922931,2147483648,0
648,0,0,1065353216,3201634611,3211315127,2147483648,0
649,0,0,1084227584,3201634611,3211315127,2147483648,0
650,0,0,1095237632,3201634611,3211315127,2147483648,0
651,0,0,1065353216,1065353216,0,2147483648,0
652,0,0,1084227584,1065353216,0,2147483648,0
653,0,0,1095237632,1065353216,0,2147483648,0
654,0,0,1065353216,1060439283,1060439283,2147483648,0
655,0,0,1084227584,1060439283,1060439283,2147483648,0
656,0,0,1095237632,1060439283,1060439283,2147483648,0
657,0,0,1065353216,866263401,1065353216,2147483648,0
658,0,0,1084227584,866263401,1065353216,2147483648,0
659,0,0,1095237632,866263401,1065353216,2147483648,0
660,0,0,1065353216,3207922931,1060439283,2147483648,0
661,0,0,1084227584,3207922931,1060439283,2147483648,0
662,0,0,1095237632,3207922931,1060439283,2147483648,0
663,0,0,1065353216,3212836864,3015425326,2147483648,0
664,0,0,1084227584,3212836864,3015425326,2147483648,0
665,0,0,1095237632,3212836864,3015425326,2147483648,0
666,0,0,1065353216,1060439283,3207922931,2147483648,0
667,0,0,1084227584,1060439283,3207922931,2147483648,0
668,0,0,1095237632,1060439283,3207922931,2147483648,0
669,0,0,1065353216,3201634611,3211315127,2147483648,0
670,0,0,1084227584,3201634611,3211315127,2147483648,0
671,0,0,1095237632,3201634611,3211315127,2147483648,0
672,0,0,1065353216,1065353216,0,2147483648,0
673,0,0,1084227584,1065353216,0,2147483648,0
674,0,0,1095237632,1065353216,0,2147483648,0
675,0,0,1065353216,1060439283,1060439283,2147483648,0
676,0,0,1084227584,1060439283,1060439283,2147483648,0
677,0,0,1095237632,1060439283,1060439283,2147483648,0
678,0,0,1065353216,866263401,1065353216,2147483648,0
679,0,0,1084227584,866263401,1065353216,2147483648,0
680,0,0,1095237632,866263401,1065353216,2147483648,0
681,0,0,1065353216,3207922931,1060439283,2147483648,0
682,0,0,1084227584,3207922931,1060439283,2147483648,0
683,0,0,1095237632,3207922931,1060439283,2147483648,0
684,0,0,1065353216,3212836864,3015425326,2147483648,0
685,0,0,1084227584,3212836864,3015425326,2147483648,0
686,0,0,1095237632,3212836864,3015425326,2147483648,0
687,0,0,1065353216,1060439283,3207922931,2147483648,0
688,0,0,1084227584,1060439283,3207922931,2147483648,0
689,0,0,1095237632,1060439283,3207922931,2147483648,0
690,0,0,1065353216,3201634611,3211315127,2147483648,0
691,0,0,1084227584,3201634611,3211315127,2147483648,0
692,0,0,1095237632,3201634611,3211315127,2147483648,0
693,0,1052770304,1065353216,1065353216,0,3200253952,0
694,0,1052770304,1084227584,1065353216,0,3220176896,0
695,0,1052770304,1095237632,1065353216,0,3231055872,0
696,0,1052770304,1065353216,1060439283,1060439283,3191865343,3191865343
697,0,1052770304,1084227584,1060439283,1060439283,3211788287,3211788287
698,0,1052770304,1095237632,1060439283,1060439283,3222667264,3222667264
699,0,1052770304,1065353216,866263401,1065353216,3002282526,3200253952
700,0,1052770304,1084227584,866263401,1065353216,3021471571,3220176896
701,0,1052770304,1095237632,866263401,1065353216,3032350503,3231055872
702,0,1052770304,1065353216,3207922931,1060439283,1044381695,3191865343
703,0,1052770304,1084227584,3207922931,1060439283,1064304639,3211788287
704,0,1052770304,1095237632,3207922931,1060439283,1075183616,3222667264
705,0,1052770304,1065353216,3212836864,3015425326,1052770304,856477154
706,0,1052770304,1084227584,3212836864,3015425326,1072693248,875561306
707,0,1052770304,1095237632,3212836864,3015425326,1083572224,886833585
708,0,1052770304,1065353216,1060439283,3207922931,3191865343,1044381695
709,0,1052770304,1084227584,1060439283,3207922931,3211788287,1064304639
710,0,1052770304,1095237632,1060439283,3207922931,3222667264,1075183616
711,0,1052770304,1065353216,3201634611,3211315127,1041321563,1050591217
712,0,1052770304,1084227584,3201634611,3211315127,1060479474,1069969391
713,0,1052770304,1095237632,3201634611,3211315127,1071843950,1081609193
714,0,1065353216,1065353216,1065353216,0,3212836864,0
715,0,1065353216,1084227584,1065353216,0,3231711232,0
716,0,1065353216,1095237632,1065353216,0,3242721280,0
717,0,1065353216,1065353216,1060439283,1060439283,3204448255,3204448255
718,0,1065353216,1084227584,1060439283,1060439283,3223322624,3223322624
719,0,1065353216,1095237632,1060439283,1060439283,3234332672,3234332672
720,0,1065353216,1065353216,866263401,1065353216,3013747049,3212836864
721,0,1065353216,1084227584,866263401,1065353216,3033180611,3231711232
722,0,1065353216,1095237632,866263401,1065353216,3044889652,3242721280
723,0,1065353216,1065353216,3207922931,1060439283,1056964607,3204448255
724,0,1065353216,1084227584,3207922931,1060439283,1075838976,3223322624
725,0,1065353216,1095237632,3207922931,1060439283,1086849024,3234332672
726,0,1065353216,1065353216,3212836864,3015425326,1065353216,867941678
727,0,1065353216,1084227584,3212836864,3015425326,1084227584,887794810
728,0,1065353216,1095237632,3212836864,3015425326,1095237632,898804684
729,0,1065353216,1065353216,1060439283,3207922931,3204448255,1056964607
730,0,1065353216,1084227584,1060439283,3207922931,3223322624,1075838976
731,0,1065353216,1095237632,1060439283,3207922931,3234332672,1086849024
732,0,1065353216,1065353216,3201634611,3211315127,1052884431,1062447767
733,0,1065353216,1084227584,3201634611,3211315127,1072835908,1082411679
734,0,1065353216,1095237632,3201634611,3211315127,1083661386,1092967750
735,1052770304,3212836864,1065353216,1065353216,0,1064284997,1051969140
736,1052770304,3212836864,1084227584,1065353216,0,1083559947,1071691792
737,1052770304,3212836864,1095237632,1065353216,0,1094403086,1082946314
738,1052770304,3212836864,1065353216,1060439283,1060439283,1053687310,1063425910
739,1052770304,3212836864,1084227584,1060439283,1060439283,1073790665,1083023018
740,1052770304,3212836864,1095237632,1060439283,1060439283,1084288635,1093731924
741,1052770304,3212836864,1065353216,866263401,1065353216,3199452785,1064284997
742,1052770304,3212836864,1084227584,866263401,1065353216,3219175437,1083559947
743,1052770304,3212836864,1095237632,866263401,1065353216,3230429960,1094403086
744,1052770304,3212836864,1065353216,3207922931,1060439283,3210909558,1053687310
745,1052770304,3212836864,1084227584,3207922931,1060439283,3230506666,1073790665
746,1052770304,3212836864,1095237632,3207922931,1060439283,3241215572,1084288635
747,1052770304,3212836864,1065353216,3212836864,3015425326,3211768643,3199452790
748,1052770304,3212836864,1084227584,3212836864,3015425326,3231043593,3219175443
749,1052770304,3212836864,1095237632,3212836864,3015425326,3241886732,3230429964
750,1052770304,3212836864,1065353216,1060439283,3207922931,1063425910,3201170958
751,1052770304,3212836864,1084227584,1060439283,3207922931,1083023018,3221274313
752,1052770304,3212836864,1095237632,1060439283,3207922931,1093731924,3231772283
753,1052770304,3212836864,1065353216,3201634611,3211315127,3180956660,3213362922
754,1052770304,3212836864,1084227584,3201634611,3211315127,3200249586,3232368805
755,1052770304,3212836864,1095237632,3201634611,3211315127,3211782831,3243543247
756,1052770304,3200253952,1065353216,1065353216,0,1049084854,1049084854
757,1052770304,3200253952,1084227584,1065353216,0,1068086436,1068086436
758,1052770304,3200253952,1095237632,1065353216,0,1079255501,1079255501
759,1052770304,3200253952,1065353216,1060439283,1060439283,0,1057473462
760,1052770304,3200253952,1084227584,1060439283,1060439283,0,1076475044
761,1052770304,3200253952,1095237632,1060439283,1060439283,0,1087644108
762,1052770304,3200253952,1065353216,866263401,1065353216,3196568502,1049084856
763,1052770304,3200253952,1084227584,866263401,1065353216,3215570085,1068086438
764,1052770304,3200253952,1095237632,866263401,1065353216,3226739149,1079255504
765,1052770304,3200253952,1065353216,3207922931,1060439283,3204957110,0
766,1052770304,3200253952,1084227584,3207922931,1060439283,3223958692,0
767,1052770304,3200253952,1095237632,3207922931,1060439283,3235127756,0
768,1052770304,3200253952,1065353216,3212836864,3015425326,3196568502,3196568504
769,1052770304,3200253952,1084227584,3212836864,3015425326,3215570085,3215570086
770,1052770304,3200253952,1095237632,3212836864,3015425326,3226739149,3226739152
771,1052770304,3200253952,1065353216,1060439283,3207922931,1057473462,0
772,1052770304,3200253952,1084227584,1060439283,3207922931,1076475044,0
773,1052770304,3200253952,1095237632,1060439283,3207922931,1087644108,0
774,1052770304,3200253952,1065353216,3201634611,3211315127,1043430322,3203302124
775,1052770304,3200253952,1084227584,3201634611,3211315127,1063115424,3222606292
776,1052770304,3200253952,1095237632,3201634611,3211315127,1074440356,3233437257
777,1052770304,0,1065353216,1065353216,0,2147483648,1052770304
778,1052770304,0,1084227584,1065353216,0,2147483648,1072693248
779,1052770304,0,1095237632,1065353216,0,2147483648,1083572224
780,1052770304,0,1065353216,1060439283,1060439283,3191865343,1044381695
781,1052770304,0,1084227584,1060439283,1060439283,3211788287,1064304639
782,1052770304,0,1095237632,1060439283,1060439283,3222667264,1075183616
783,1052770304,0,1065353216,866263401,1065353216,3200253952,854798878
784,1052770304,0,1084227584,866263401,1065353216,3220176896,873987923
785,1052770304,0,1095237632,866263401,1065353216,3231055872,884866855
786,1052770304,0,1065353216,3207922931,1060439283,3191865343,3191865343
787,1052770304,0,1084227584,3207922931,1060439283,3211788287,3211788287
788,1052770304,0,1095237632,3207922931,1060439283,3222667264,3222667264
789,1052770304,0,1065353216,3212836864,3015425326,856477154,3200253952
790,1052770304,0,1084227584,3212836864,3015425326,875561306,3220176896
791,1052770304,0,1095237632,3212836864,3015425326,886833585,3231055872
792,1052770304,0,1065353216,1060439283,3207922931,1044381695,1044381695
793,1052770304,0,1084227584,1060439283,3207922931,1064304639,1064304639
794,1052770304,0,1095237632,1060439283,3207922931,1075183616,1075183616
795,1052770304,0,1065353216,3201634611,3211315127,1050591217,3188805211
796,1052770304,0,1084227584,3201634611,3211315127,1069969391,3207963122
797,1052770304,0,1095237632,3201634611,3211315127,1081609193,3219327598
798,1052770304,0,1065353216,1065353216,0,2147483648,1052770304
799,1052770304,0,1084227584,1065353216,0,2147483648,1072693248
800,1052770304,0,1095237632,1065353216,0,2147483648,1083572224
801,1052770304,0,1065353216,1060439283,1060439283,3191865343,1044381695
802,1052770304,0,1084227584,1060439283,1060439283,3211788287,1064304639
803,1052770304,0,1095237632,1060439283,1060439283,3222667264,1075183616
804,1052770304,0,1065353216,866263401,1065353216,3200253952,854798878
805,1052770304,0,1084227584,866263401,1065353216,3220176896,873987923
806,1052770304,0,1095237632,866263401,1065353216,3231055872,884866855
807,1052770304,0,1065353216,3207922931,1060439283,3191865343,3191865343
808,1052770304,0,1084227584,3207922931,1060439283,3211788287,3211788287
809,1052770304,0,1095237632,3207922931,1060439283,3222667264,3222667264
810,1052770304,0,1065353216,3212836864,3015425326,856477154,3200253952
811,1052770304,0,1084227584,3212836864,3015425326,875561306,3220176896
812,1052770304,0,1095237632,3212836864,3015425326,886833585,3231055872
813,1052770304,0,1065353216,1060439283,3207922931,1044381695,1044381695
814,1052770304,0,1084227584,1060439283,3207922931,1064304639,1064304639
815,1052770304,0,1095237632,1060439283,3207922931,1075183616,1075183616
816,1052770304,0,1065353216,3201634611,3211315127,1050591217,3188805211
817,1052770304,0,1084227584,3201634611,3211315127,1069969391,3207963122
818,1052770304,0,1095237632,3201634611,3211315127,1081609193,3219327598
819,1052770304,0,1065353216,1065353216,0,2147483648,1052770304
820,1052770304,0,1084227584,1065353216,0,2147483648,1072693248
821,1052770304,0,1095237632,1065353216,0,2147483648,1083572224
822,1052770304,0,1065353216,1060439283,1060439283,3191865343,1044381695
823,1052770304,0,1084227584,1060439283,1060439283,3211788287,1064304639
824,1052770304,0,1095237632,1060439283,1060439283,3222667264,1075183616
825,1052770304,0,1065353216,866263401,1065353216,3200253952,854798878
826,1052770304,0,1084227584,866263401,1065353216,3220176896,873987923
827,1052770304,0,1095237632,866263401,1065353216,3231055872,884866855
828,1052770304,0,1065353216,3207922931,1060439283,3191865343,3191865343
829,1052770304,0,1084227584,3207922931,1060439283,3211788287,3211788287
830,1052770304,0,1095237632,3207922931,1060439283,3222667264,3222667264
831,1052770304,0,1065353216,3212836864,3015425326,856477154,3200253952
832,1052770304,0,1084227584,3212836864,3015425326,875561306,3220176896
833,1052770304,0,1095237632,3212836864,3015425326,886833585,3231055872
834,1052770304,0,1065353216,1060439283,3207922931,1044381695,1044381695
835,1052770304,0,1084227584,1060439283,3207922931,1064304639,1064304639
836,1052770304,0,1095237632,1060439283,3207922931,1075183616,1075183616
837,1052770304,0,1065353216,3201634611,3211315127,1050591217,3188805211
838,1052770304,0,1084227584,3201634611,3211315127,1069969391,3207963122
839,1052770304,0,1095237632,3201634611,3211315127,1081609193,3219327598
840,1052770304,1052770304,1065353216,1065353216,0,3196568502,1049084854
841,1052770304,1052770304,1084227584,1065353216,0,3215570084,1068086436
842,1052770304,1052770304,1095237632,1065353216,0,3226739149,1079255501
843,1052770304,1052770304,1065353216,1060439283,1060439283,3204957110,0
844,1052770304,1052770304,1084227584,1060439283,1060439283,3223958692,0
845,1052770304,1052770304,1095237632,1060439283,1060439283,3235127756,0
846,1052770304,1052770304,1065353216,866263401,1065353216,3196568504,3196568502
847,1052770304,1052770304,1084227584,866263401,1065353216,3215570086,3215570085
848,1052770304,1052770304,1095237632,866263401,1065353216,3226739152,3226739149
849,1052770304,1052770304,1065353216,3207922931,1060439283,0,3204957110
850,1052770304,1052770304,1084227584,3207922931,1060439283,0,3223958692
851,1052770304,1052770304,1095237632,3207922931,1060439283,0,3235127756
852,1052770304,1052770304,1065353216,3212836864,3015425326,1049084856,3196568502
853,1052770304,1052770304,1084227584,3212836864,3015425326,1068086438,3215570085
854,1052770304,1052770304,1095237632,3212836864,3015425326,1079255504,3226739149
855,1052770304,1052770304,1065353216,1060439283,3207922931,0,1057473462
856,1052770304,1052770304,1084227584,1060439283,3207922931,0,1076475044
857,1052770304,1052770304,1095237632,1060439283,3207922931,0,1087644108
858,1052770304,1052770304,1065353216,3201634611,3211315127,1055818476,1043430322
859,1052770304,1052770304,1084227584,3201634611,3211315127,1075122644,1063115424
860,1052770304,1052770304,1095237632,3201634611,3211315127,1085953609,1074440356
861,1052770304,1065353216,1065353216,1065353216,0,3211768645,1051969140
862,1052770304,1065353216,1084227584,1065353216,0,3231043595,1071691792
863,1052770304,1065353216,1095237632,1065353216,0,3241886734,1082946314
864,1052770304,1065353216,1065353216,1060439283,1060439283,3210909558,3201170958
865,1052770304,1065353216,1084227584,1060439283,1060439283,3230506666,3221274313
866,1052770304,1065353216,1095237632,1060439283,1060439283,3241215572,3231772283
867,1052770304,1065353216,1065353216,866263401,1065353216,3199452790,3211768644
868,1052770304,1065353216,1084227584,866263401,1065353216,3219175443,3231043594
869,1052770304,1065353216,1095237632,866263401,1065353216,3230429964,3241886733
870,1052770304,1065353216,1065353216,3207922931,1060439283,1053687310,3210909558
871,1052770304,1065353216,1084227584,3207922931,1060439283,1073790665,3230506666
872,1052770304,1065353216,1095237632,3207922931,1060439283,1084288635,3241215572
873,1052770304,1065353216,1065353216,3212836864,3015425326,1064284997,3199452785
874,1052770304,1065353216,1084227584,3212836864,3015425326,1083559947,3219175437
875,1052770304,1065353216,1095237632,3212836864,3015425326,1094403086,3230429960
876,1052770304,1065353216,1065353216,1060439283,3207922931,3201170958,1063425910
877,1052770304,1065353216,1084227584,1060439283,3207922931,3221274313,1083023018
878,1052770304,1065353216,1095237632,1060439283,3207922931,3231772283,1093731924
879,1052770304,1065353216,1065353216,3201634611,3211315127,1057581197,1057534919
880,1052770304,1065353216,1084227584,3201634611,3211315127,1076609712,1076551864
881,1052770304,1065353216,1095237632,3201634611,3211315127,1087812445,1087740135
882,1065353216,3212836864,1065353216,1065353216,0,1060439283,1060439283
883,1065353216,3212836864,1084227584,1065353216,0,1080182320,1080182320
884,1065353216,3212836864,1095237632,1065353216,0,1091398622,1091398622
885,1065353216,3212836864,1065353216,1060439283,1060439283,0,1068827891
886,1065353216,3212836864,1084227584,1060439283,1060439283,0,1088570928
887,1065353216,3212836864,1095237632,1060439283,1060439283,0,1099787230
888,1065353216,3212836864,1065353216,866263401,1065353216,3207922931,1060439285
889,1065353216,3212836864,1084227584,866263401,1065353216,3227665969,1080182324
890,1065353216,3212836864,1095237632,866263401,1065353216,3238882270,1091398624
891,1065353216,3212836864,1065353216,3207922931,1060439283,3216311539,0
892,1065353216,3212836864,1084227584,3207922931,1060439283,3236054576,0
893,1065353216,3212836864,1095237632,3207922931,1060439283,3247270878,0
894,1065353216,3212836864,1065353216,3212836864,3015425326,3207922931,3207922933
895,1065353216,3212836864,1084227584,3212836864,3015425326,3227665969,3227665972
896,1065353216,3212836864,1095237632,3212836864,3015425326,3238882270,3238882272
897,1065353216,3212836864,1065353216,1060439283,3207922931,1068827891,0
898,1065353216,3212836864,1084227584,1060439283,3207922931,1088570928,0
899,1065353216,3212836864,1095237632,1060439283,3207922931,1099787230,0
900,1065353216,3212836864,1065353216,3201634611,3211315127,1055696110,3214868979
901,1065353216,3212836864,1084227584,3201634611,3211315127,1075046165,3234251376
902,1065353216,3212836864,1095237632,3201634611,3211315127,1085858011,3245896460
903,1065353216,3200253952,1065353216,1065353216,0,1051969140,1064284997
904,1065353216,3200253952,1084227584,1065353216,0,1071691792,1083559947
905,1065353216,3200253952,1095237632,1065353216,0,1082946314,1094403086
906,1065353216,3200253952,1065353216,1060439283,1060439283,3201170958,1063425910
907,1065353216,3200253952,1084227584,1060439283,1060439283,3221274313,1083023018
908,1065353216,3200253952,1095237632,1060439283,1060439283,3231772283,1093731924
909,1065353216,3200253952,1065353216,866263401,1065353216,3211768644,1051969142
910,1065353216,3200253952,1084227584,866263401,1065353216,3231043594,1071691795
911,1065353216,3200253952,1095237632,866263401,1065353216,3241886733,1082946316
912,1065353216,3200253952,1065353216,3207922931,1060439283,3210909558,3201170958
913,1065353216,3200253952,1084227584,3207922931,1060439283,3230506666,3221274313
