#limits
idx,vel_x,vel_y,acc_x,acc_y,accel_max,plain_x,plain_y,plain_ret,corner_x,corner_y,corner_ret
193,992204554,1086324736,1106247680,1090519040,0,1056837246,3194567600,1077924850,1076463077,0,1090519040,0,1083114835,3231131860,1090519040,0,3236954112,1067450368,3208642560
194,992204554,1086324736,1106247680,1090519040,0,1056852252,3194457077,1077883100,1076510142,0,1090519040,0,1083151072,3231097093,1090519040,0,3236954112,1067450368,3208642560
195,992204554,1086324736,1106247680,1090519040,0,1056866322,3194346173,1077841173,1076557050,0,1090519040,0,1083187133,3231062182,1090519040,0,3236954112,1067450368,3208642560
196,992204554,1086324736,1106247680,1090519040,0,1056879453,3194234893,1077799071,1076603801,0,1090519040,0,1083223016,3231027127,1090519040,0,3236954112,1067450368,3208642560
197,992204554,1086324736,1106247680,1090519040,0,1056891645,3194123239,1077756794,1076650394,0,1090519040,0,1083258724,3230991930,1090519040,0,3236954112,1067450368,3208642560
198,992204554,1086324736,1106247680,1090519040,0,1056902897,3194011215,1077714343,1076696828,0,1090519040,0,1083294252,3230956591,1090519040,0,3236954112,1067450368,3208642560
199,992204554,1086324736,1106247680,1090519040,0,1056913210,3193898819,1077671716,1076743103,0,1090519040,0,1083329603,3230921109,1090519040,0,3236954112,1067450368,3208642560
200,992204554,1086324736,1106247680,0,1090519040,1056922581,3193786061,1077628918,1076789217,0,1090407822,1029257507,1083222619,3230805811,1090407822,1029257507,3236954112,1067450368,3208642560
201,992204554,1086324736,1106247680,0,1090519040,1056931011,3193672941,1077585947,1076835170,0,1090296604,1037646116,1083115431,3230690704,1090296604,1037646116,3236954112,1067450368,3208642560
202,992204554,1086324736,1106247680,0,1090519040,1056938499,3193559459,1077542804,1076880962,0,1090185386,1042475738,1083008037,3230575788,1090185386,1042475738,3236954112,1067450368,3208642560
203,992204554,1086324736,1106247680,0,1090519040,1056945045,3193445623,1077499489,1076926592,0,1090074168,1046034723,1082900437,3230461066,1090074168,1046034723,3236954112,1067450368,3208642560
204,992204554,1086324736,1106247680,0,1090519040,1056950648,3193331431,1077456004,1076972059,0,1089962950,1049084854,1082792629,3230346539,1089962950,1049084854,3236954112,1067450368,3208642560
205,992204554,1086324736,1106247680,0,1090519040,1056955309,3193216887,1077412349,1077017362,0,1089851732,1050864346,1082684612,3230232209,1089851732,1050864346,3236954112,1067450368,3208642560
206,992204554,1086324736,1106247680,0,1090519040,1056959026,3193101995,1077368523,1077062502,0,1089740514,1052643838,1082576385,3230118078,1089740514,1052643838,3236954112,1067450368,3208642560
207,992204554,1086324736,1106247680,0,1090519040,1056961800,3192986759,1077324528,1077107477,0,1089629296,1054423330,1082467947,3230004147,1089629296,1054423330,3236954112,1067450368,3208642560
208,992204554,1086324736,1106247680,0,1090519040,1056963630,3192871179,1077280366,1077152286,0,1089518078,1056202822,1082359297,3229890419,1089518078,1056202822,3236954112,1067450368,3208642560
209,992204554,1086324736,1106247680,0,1090519040,1056964517,3192755261,1077236036,1077196930,0,1089406860,1057473461,1082250434,3229776895,1089406860,1057473461,3236954112,1067450368,3208642560
210,992204554,1086324736,1106247680,0,1090519040,1056964460,3192639004,1077191539,1077241407,0,1089295642,1058363207,1082141356,3229663577,1089295642,1058363207,3236954112,1067450368,3208642560
211,992204554,1086324736,1106247680,0,1090519040,1056963459,3192522415,1077146875,1077285718,0,1089184424,1059252953,1081933693,3229486854,1089184424,1059252953,3236954112,1067450368,3208642560
212,992204554,1086324736,1106247680,0,1090519040,1056961515,3192405494,1077102045,1077329859,0,1089073206,1060142699,1081714672,3229261054,1089073206,1060142699,3236954112,1067450368,3208642560
213,992204554,1086324736,1106247680,0,1090519040,1056958627,3192288244,1077057051,1077373833,0,1088961988,1061032445,1081495215,3229035677,1088961988,1061032445,3236954112,1067450368,3208642560
214,992204554,1086324736,1106247680,0,1090519040,1056954795,3192170671,1077011891,1077417638,0,1088850770,1061922191,1081275319,3228810728,1088850770,1061922191,3236954112,1067450368,3208642560
215,992204554,1086324736,1106247680,0,1090519040,1056950021,3192052774,1076966567,1077461273,0,1088739552,1062811937,1081054982,3228586211,1088739552,1062811937,3236954112,1067450368,3208642560
216,992204554,1086324736,1106247680,0,1090519040,1056944303,3191934559,1076921081,1077504738,0,1088628334,1063701683,1080834202,3228362130,1088628334,1063701683,3236954112,1067450368,3208642560
217,992204554,1086324736,1106247680,0,1090519040,1056937643,3191816027,1076875432,1077548031,0,1088517116,1064591429,1080612976,3228138489,1088517116,1064591429,3236954112,1067450368,3208642560
218,992204554,1086324736,1106247680,0,1090519040,1056930041,3191697179,1076829619,1077591155,0,1088405898,1065417196,1080391302,3227915293,1088405898,1065417196,3236954112,1067450368,3208642560
219,992204554,1086324736,1106247680,0,1090519040,1056921497,3191578023,1076783646,1077634105,0,1088294680,1065862069,1080169177,3227692545,1088294680,1065862069,3236954112,1067450368,3208642560
220,992204554,1086324736,1106247680,0,1090519040,1056912012,3191458559,1076737512,1077676883,0,1088183462,1066306942,1079946599,3227470250,1088183462,1066306942,3236954112,1067450368,3208642560
221,992204554,1086324736,1106247680,0,1090519040,1056901586,3191338792,1076691219,1077719487,0,1088072244,1066751815,1079723565,3227248413,1088072244,1066751815,3236954112,1067450368,3208642560
222,992204554,1086324736,1106247680,0,1090519040,1056890220,3191218723,1076644766,1077761917,0,1087961026,1067196688,1079500072,3227027038,1087961026,1067196688,3236954112,1067450368,3208642560
223,992204554,1086324736,1106247680,0,1090519040,1056877914,3191098356,1076598154,1077804174,0,1087849808,1067641561,1079276118,3226806129,1087849808,1067641561,3236954112,1067450368,3208642560
224,992204554,1086324736,1106247680,0,1090519040,1056864669,3190977694,1076551384,1077846255,0,1087738590,1068086434,1079051701,3226585691,1087738590,1068086434,3236954112,1067450368,3208642560
225,992204554,1086324736,1106247680,0,1090519040,1056850487,3190856739,1076504457,1077888160,0,1087627372,1068531307,1078826817,3226365729,1087627372,1068531307,3236954112,1067450368,3208642560
226,992204554,1086324736,1106247680,0,1090519040,1056835367,3190735495,1076457373,1077929888,0,1087516154,1068976180,1078601464,3226146247,1087516154,1068976180,3236954112,1067450368,3208642560
227,992204554,1086324736,1106247680,0,1090519040,1056819311,3190613963,1076410132,1077971441,0,1087404936,1069421053,1078375639,3225927251,1087404936,1069421053,3236954112,1067450368,3208642560
228,992204554,1086324736,1106247680,0,1090519040,1056802319,3190492150,1076362735,1078012815,0,1087293718,1069865926,1078149340,3225708745,1087293718,1069865926,3236954112,1067450368,3208642560
229,992204554,1086324736,1106247680,0,1090519040,1056784392,3190370055,1076315185,1078054012,0,1087182500,1070310799,1077922564,3225490735,1087182500,1070310799,3236954112,1067450368,3208642560
230,992204554,1086324736,1106247680,0,1090519040,1056765532,3190247684,1076267481,1078095029,0,1087071282,1070755672,1077695308,3225273225,1087071282,1070755672,3236954112,1067450368,3208642560
231,992204554,1086324736,1106247680,0,1090519040,1056745740,3190125039,1076219622,1078135868,0,1086960064,1071200545,1077467569,3225056221,1086960064,1071200545,3236954112,1067450368,3208642560
232,992204554,1086324736,1106247680,0,1090519040,1056725016,3190002122,1076171610,1078176528,0,1086848846,1071645418,1077239344,3224839727,1086848846,1071645418,3236954112,1067450368,3208642560
233,992204554,1086324736,1106247680,0,1090519040,1056703362,3189878937,1076123447,1078217006,0,1086737628,1072090291,1077010631,3224623750,1086737628,1072090291,3236954112,1067450368,3208642560
234,992204554,1086324736,1106247680,0,1090519040,1056680778,3189755487,1076075133,1078257304,0,1086626410,1072535164,1076781426,3224408294,1086626410,1072535164,3236954112,1067450368,3208642560
235,992204554,1086324736,1106247680,0,1090519040,1056657267,3189631776,1076026667,1078297420,0,1086515192,1072980037,1076551727,3224193365,1086515192,1072980037,3236954112,1067450368,3208642560
236,992204554,1086324736,1106247680,0,1090519040,1056632830,3189507807,1075978051,1078337355,0,1086403974,1073424910,1076321531,3223978969,1086403974,1073424910,3236954112,1067450368,3208642560
237,992204554,1086324736,1106247680,0,1090519040,1056607468,3189383581,1075929286,1078377106,0,1086292756,1073805803,1076090834,3223765111,1086292756,1073805803,3236954112,1067450368,3208642560
238,992204554,1086324736,1106247680,0,1090519040,1056581182,3189259103,1075880373,1078416674,0,1086181538,1074028239,1075859634,3223551798,1086181538,1074028239,3236954112,1067450368,3208642560
239,992204554,1086324736,1106247680,0,1090519040,1056553973,3189134375,1075831311,1078456060,0,1086070320,1074250675,1075627928,3223339035,1086070320,1074250675,3236954112,1067450368,3208642560
240,992204554,1086324736,1106247680,0,1090519040,1056525844,3189009401,1075782101,1078495261,0,1085959102,1074473111,1075395712,3223126828,1085959102,1074473111,3236954112,1067450368,3208642560
241,992204554,1086324736,1106247680,0,1090519040,1056496797,3188884184,1075732746,1078534276,0,1085847884,1074695547,1075162984,3222915183,1085847884,1074695547,3236954112,1067450368,3208642560
242,992204554,1086324736,1106247680,0,1090519040,1056466832,3188758727,1075683244,1078573106,0,1085736666,1074917983,1074929740,3222704107,1085736666,1074917983,3236954112,1067450368,3208642560
243,992204554,1086324736,1106247680,0,1090519040,1056435950,3188633032,1075633597,1078611751,0,1085625448,1075140419,1074695977,3222493606,1085625448,1075140419,3236954112,1067450368,3208642560
244,992204554,1086324736,1106247680,0,1090519040,1056404155,3188507102,1075583804,1078650210,0,1085514230,1075362855,1074461692,3222283686,1085514230,1075362855,3236954112,1067450368,3208642560
245,992204554,1086324736,1106247680,0,1090519040,1056371447,3188380943,1075533868,1078688481,0,1085403012,1075585291,1074226881,3222074354,1085403012,1075585291,3236954112,1067450368,3208642560
246,992204554,1086324736,1106247680,0,1090519040,1056337830,3188254558,1075483790,1078726565,0,1085291794,1075807727,1073991542,3221865616,1085291794,1075807727,3236954112,1067450368,3208642560
247,992204554,1086324736,1106247680,0,1090519040,1056303304,3188127947,1075433569,1078764460,0,1085180576,1076030163,1073755671,3221657479,1085180576,1076030163,3236954112,1067450368,3208642560
248,992204554,1086324736,1106247680,0,1090519040,1056267872,3188001116,1075383206,1078802167,0,1085069358,1076252599,1073296705,3221449951,1085069358,1076252599,3236954112,1067450368,3208642560
249,992204554,1086324736,1106247680,0,1090519040,1056231534,3187874067,1075332701,1078839685,0,1084958140,1076475035,1072822815,3221243038,1084958140,1076475035,3236954112,1067450368,3208642560
250,992204554,1086324736,1106247680,0,1090519040,1056194295,3187746803,1075282058,1078877013,0,1084846922,1076697471,1072347840,3220848023,1084846922,1076697471,3236954112,1067450368,3208642560
251,992204554,1086324736,1106247680,0,1090519040,1056156156,3187567613,1075231274,1078914151,0,1084735704,1076919907,1071871774,3220436702,1084735704,1076919907,3236954112,1067450368,3208642560
252,992204554,1086324736,1106247680,0,1090519040,1056117117,3187312245,1075180351,1078951098,0,1084624486,1077142343,1071394610,3220026655,1084624486,1077142343,3236954112,1067450368,3208642560
253,992204554,1086324736,1106247680,0,1090519040,1056077183,3187056466,1075129289,1078987854,0,1084513268,1077364779,1070916340,3219617898,1084513268,1077364779,3236954112,1067450368,3208642560
254,992204554,1086324736,1106247680,0,1090519040,1056036355,3186800283,1075078091,1079024418,0,1084402050,1077587215,1070436958,3219210447,1084402050,1077587215,3236954112,1067450368,3208642560
255,992204554,1086324736,1106247680,0,1090519040,1055994636,3186543703,1075026757,1079060790,0,1084290832,1077809651,1069956456,3218804317,1084290832,1077809651,3236954112,1067450368,3208642560
256,992204554,1086324736,1106247680,0,1090519040,1055952027,3186286731,1074975285,1079096970,0,1084179614,1078032087,1069474826,3218399524,1084179614,1078032087,3236954112,1067450368,3208642560
257,992204554,1086324736,1106247680,0,1090519040,1055908532,3186029375,1074923678,1079132956,0,1084068396,1078254523,1068992062,3217996085,1084068396,1078254523,3236954112,1067450368,3208642560
258,992204554,1086324736,1106247680,0,1090519040,1055864152,3185771640,1074871937,1079168748,0,1083957178,1078476959,1068508156,3217594017,1083957178,1078476959,3236954112,1067450368,3208642560
259,992204554,1086324736,1106247680,0,1090519040,1055818891,3185513533,1074820063,1079204346,0,1083845960,1078699395,1068023100,3217193337,1083845960,1078699395,3236954112,1067450368,3208642560
260,992204554,1086324736,1106247680,0,1090519040,1055772750,3185255061,1074768054,1079239749,0,1083734742,1078921831,1067536886,3216794062,1083734742,1078921831,3236954112,1067450368,3208642560
261,992204554,1086324736,1106247680,0,1090519040,1055725732,3184996229,1074715913,1079274957,0,1083623524,1079144267,1067049507,3216396211,1083623524,1079144267,3236954112,1067450368,3208642560
262,992204554,1086324736,1106247680,0,1090519040,1055677841,3184737045,1074663641,1079309969,0,1083512306,1079366703,1066560955,3215999801,1083512306,1079366703,3236954112,1067450368,3208642560
263,992204554,1086324736,1106247680,0,1090519040,1055629079,3184477515,1074611239,1079344785,0,1083401088,1079589139,1066071221,3215604851,1083401088,1079589139,3236954112,1067450368,3208642560
264,992204554,1086324736,1106247680,0,1090519040,1055579447,3184217646,1074558705,1079379404,0,1083289870,1079811575,1065580298,3215211381,1083289870,1079811575,3236954112,1067450368,3208642560
265,992204554,1086324736,1106247680,0,1090519040,1055528950,3183957443,1074506042,1079413826,0,1083178652,1080034011,1064823139,3214819409,1083178652,1080034011,3236954112,1067450368,3208642560
266,992204554,1086324736,1106247680,0,1090519040,1055477590,3183696914,1074453251,1079448050,0,1083067434,1080256447,1063836487,3214428956,1083067434,1080256447,3236954112,1067450368,3208642560
267,992204554,1086324736,1106247680,0,1090519040,1055425370,3183436064,1074400332,1079482076,0,1082956216,1080478883,1062847407,3214040042,1082956216,1080478883,3236954112,1067450368,3208642560
268,992204554,1086324736,1106247680,0,1090519040,1055372294,3183174902,1074347285,1079515903,0,1082844998,1080701319,1061855881,3213652688,1082844998,1080701319,3236954112,1067450368,3208642560
269,992204554,1086324736,1106247680,0,1090519040,1055318361,3182913426,1074294111,1079549531,0,1082733780,1080923755,1060861893,3213266915,1082733780,1080923755,3236954112,1067450368,3208642560
270,992204554,1086324736,1106247680,0,1090519040,1055263577,3182651655,1074240811,1079582961,0,1082622562,1081146191,1059865425,3212882744,1082622562,1081146191,3236954112,1067450368,3208642560
271,992204554,1086324736,1106247680,0,1090519040,1055207947,3182389591,1074187388,1079616189,0,1082511344,1081368627,1058866460,3212163533,1082511344,1081368627,3236954112,1067450368,3208642560
272,992204554,1086324736,1106247680,0,1090519040,1055151472,3182127239,1074133840,1079649216,0,1082400126,1081591063,1057864979,3211401737,1082400126,1081591063,3236954112,1067450368,3208642560
273,992204554,1086324736,1106247680,0,1090519040,1055094153,3181864607,1074080167,1079682044,0,1082288908,1081813499,1056757321,3210643283,1082288908,1081813499,3236954112,1067450368,3208642560
274,992204554,1086324736,1106247680,0,1090519040,1055035998,3181601699,1074026373,1079714669,0,1082177690,1082035935,1054744189,3209888219,1082177690,1082035935,3236954112,1067450368,3208642560
275,992204554,1086324736,1106247680,0,1090519040,1054977008,3181338525,1073972457,1079747092,0,1082002511,1082194402,1052725917,3209136594,1082002511,1082194402,3236954112,1067450368,3208642560
276,992204554,1086324736,1106247680,0,1090519040,1054917185,3181075089,1073918420,1079779312,0,1081780074,1082305620,1050702467,3208388457,1081780074,1082305620,3236954112,1067450368,3208642560
277,992204554,1086324736,1106247680,0,1090519040,1054856534,3180811399,1073864263,1079811330,0,1081557637,1082416838,1048673801,3207643860,1081557637,1082416838,3236954112,1067450368,3208642560
278,992204554,1086324736,1106247680,0,1090519040,1054795056,3180547461,1073809984,1079843145,0,1081335200,1082528056,1044703760,3206902855,1081335200,1082528056,3236954112,1067450368,3208642560
279,992204554,1086324736,1106247680,0,1090519040,1054732759,3180283281,1073755588,1079874756,0,1081112763,1082639274,1040625331,3206165496,1081112763,1082639274,3236954112,1067450368,3208642560
280,992204554,1086324736,1106247680,0,1090519040,1054669643,3180018867,1073660323,1079906162,0,1080890326,1082750492,1032885082,3205431839,1080890326,1082750492,3236954112,1067450368,3208642560
281,992204554,1086324736,1106247680,0,1090519040,1054605710,3179754225,1073551056,1079937365,0,1080667889,1082861710,1008446144,3204701940,1080667889,1082861710,3236954112,1067450368,3208642560
282,992204554,1086324736,1106247680,0,1090519040,1054540969,3179489361,1073441560,1079968362,0,1080445452,1082972928,3176397440,3203503457,1080445452,1082972928,3236954112,1067450368,3208642560
283,992204554,1086324736,1106247680,0,1090519040,1054475420,3179166131,1073331832,1079999153,0,1080223015,1083084146,3186083090,3202059041,1080223015,1083084146,3236954112,1067450368,3208642560
284,992204554,1086324736,1106247680,0,1090519040,1054409067,3178635557,1073221873,1080029738,0,1080000578,1083195364,3191009634,3200622499,1080000578,1083195364,3236954112,1067450368,3208642560
285,992204554,1086324736,1106247680,0,1090519040,1054341915,3178104581,1073111686,1080060117,0,1079778141,1083306582,3195153280,3199193956,1079778141,1083306582,3236954112,1067450368,3208642560
286,992204554,1086324736,1106247680,0,1090519040,1054273964,3177573213,1073001269,1080090290,0,1079555704,1083417800,3197683868,3197773541,1079555704,1083417800,3236954112,1067450368,3208642560
287,992204554,1086324736,1106247680,0,1090519040,1054205223,3177041469,1072890629,1080120255,0,1079333267,1083529018,3199766896,3196361387,1079333267,1083529018,3236954112,1067450368,3208642560
288,992204554,1086324736,1106247680,0,1090519040,1054135693,3176509362,1072779766,1080150012,0,1079110830,1083640236,3201855593,3193855613,1079110830,1083640236,3236954112,1067450368,3208642560
289,992204554,1086324736,1106247680,0,1090519040,1054065377,3175976904,1072668676,1080179562,0,1078888393,1083751454,3203950002,3191065174,1078888393,1083751454,3236954112,1067450368,3208642560
290,992204554,1086324736,1106247680,0,1090519040,1053994282,3175444110,1072557370,1080208903,0,1078665956,1083862672,3205249212,3188292098,1078665956,1083862672,3236954112,1067450368,3208642560
291,992204554,1086324736,1106247680,0,1090519040,1053922411,3174910992,1072445844,1080238034,0,1078443519,1083973890,3206302197,3183402324,1078443519,1083973890,3236954112,1067450368,3208642560
292,992204554,1086324736,1106247680,0,1090519040,1053849767,3174377564,1072334100,1080266957,0,1078221082,1084085108,3207358106,3176572412,1078221082,1084085108,3236954112,1067450368,3208642560
293,992204554,1086324736,1106247680,0,1090519040,1053776354,3173843840,1072222140,1080295669,0,1077998645,1084196326,3208416963,3158490040,1077998645,1084196326,3236954112,1067450368,3208642560
294,992204554,1086324736,1106247680,0,1090519040,1053702175,3173309831,1072109962,1080324173,0,1077776208,1084307544,3209478792,1021856486,1077776208,1084307544,3236954112,1067450368,3208642560
295,992204554,1086324736,1106247680,0,1090519040,1053627236,3172775541,1071997571,1080352465,0,1077553771,1084418762,3210543616,1032579320,1077553771,1084418762,3236954112,1067450368,3208642560
296,992204554,1086324736,1106247680,0,1090519040,1053551543,3172241006,1071884972,1080380546,0,1077331334,1084529980,3211611460,1037904019,1077331334,1084529980,3236954112,1067450368,3208642560
297,992204554,1086324736,1106247680,0,1090519040,1053475098,3171706227,1071772164,1080408416,0,1077108897,1084641198,3212682348,1041688420,1077108897,1084641198,3236954112,1067450368,3208642560
298,992204554,1086324736,1106247680,0,1090519040,1053397903,3171171219,1071659143,1080436075,0,1076886460,1084752416,3213296584,1044311132,1076886460,1084752416,3236954112,1067450368,3208642560
299,992204554,1086324736,1106247680,0,1090519040,1053319968,3170378163,1071545920,1080463521,0,1076664023,1084863634,3213835109,1046913464,1076664023,1084863634,3236954112,1067450368,3208642560
300,992204554,1086324736,1106247680,0,1090519040,1053241294,3169307306,1071432491,1080490754,1,1076441587,1084974852,3214375194,1049035513,1076441587,1084974852,3236954112,1067450368,3208642560
301,992204554,1086324736,1106247680,0,1090519040,1053161886,3168236071,1071318859,1080517775,1,1076219151,1085086070,3214916852,1050315708,1076219151,1085086070,3236954112,1067450368,3208642560
302,992204554,1086324736,1106247680,0,1090519040,1053081748,3167164481,1071205025,1080544582,1,1075996714,1085197288,3215460095,1051585108,1075996714,1085197288,3236954112,1067450368,3208642560
303,992204554,1086324736,1106247680,0,1090519040,1053000882,3166092565,1071090988,1080571177,1,1075774278,1085308506,3216004937,1052843497,1075774278,1085308506,3236954112,1067450368,3208642560
304,992204554,1086324736,1106247680,0,1090519040,1052919298,3165020350,1070976755,1080597556,1,1075551842,1085419724,3216551391,1054090653,1075551842,1085419724,3236954112,1067450368,3208642560
305,992204554,1086324736,1106247680,0,1090519040,1052836998,3163947863,1070862325,1080623722,1,1075329406,1085530942,3217099470,1055326345,1075329406,1085530942,3236954112,1067450368,3208642560
306,992204554,1086324736,1106247680,0,1090519040,1052753983,3162875129,1070747696,1080649673,1,1075106970,1085642160,3217649188,1056550334,1075106970,1085642160,3236954112,1067450368,3208642560
307,992204554,1086324736,1106247680,0,1090519040,1052670265,3161099136,1070632877,1080675408,1,1074884534,1085753378,3218200558,1057363490,1074884534,1085753378,3236954112,1067450368,3208642560
308,992204554,1086324736,1106247680,0,1090519040,1052585844,3158952847,1070517866,1080700928,1,1074662098,1085864596,3218753595,1057963405,1074662098,1085864596,3236954112,1067450368,3208642560
309,992204554,1086324736,1106247680,0,1090519040,1052500726,3156806228,1070402664,1080726233,1,1074439662,1085975814,3219308312,1058557084,1074439662,1085975814,3236954112,1067450368,3208642560
310,992204554,1086324736,1106247680,0,1090519040,1052414915,3154659331,1070287273,1080751321,1,1074217226,1086087032,3219864723,1059144387,1074217226,1086087032,3236954112,1067450368,3208642560
311,992204554,1086324736,1106247680,0,1090519040,1052328414,3150907815,1070171691,1080776193,1,1073994790,1086198250,3220422842,1059725171,1073994790,1086198250,3236954112,1067450368,3208642560
312,992204554,1086324736,1106247680,0,1090519040,1052241232,3146613235,1070055927,1080800847,1,1073772354,1086309468,3220982683,1060299286,1073772354,1086309468,3236954112,1067450368,3208642560
313,992204554,1086324736,1106247680,0,1090519040,1052153373,3138908848,1069939980,1080825285,1,1073358011,1086420686,3221384866,1060866578,1073358011,1086420686,3236954112,1067450368,3208642560
314,992204554,1086324736,1106247680,0,1090519040,1052064837,3114730509,1069823845,1080849505,1,1072913138,1086531904,3221666530,1061426885,1072913138,1086531904,3236954112,1067450368,3208642560
315,992204554,1086324736,1106247680,0,1090519040,1051975636,987521951,1069707534,1080873507,1,1072468265,1086643122,3221949076,1061980038,1072468265,1086643122,3236954112,1067450368,3208642560
316,992204554,1086324736,1106247680,0,1090519040,1051885773,997278571,1069591044,1080897291,1,1072023392,1086754340,3222232512,1062525862,1072023392,1086754340,3236954112,1067450368,3208642560
317,992204554,1086324736,1106247680,0,1090519040,1051795251,1002056127,1069474376,1080920856,1,1071578519,1086865558,3222516844,1063064174,1071578519,1086865558,3236954112,1067450368,3208642560
318,992204554,1086324736,1106247680,0,1090519040,1051704076,1006350487,1069357532,1080944202,1,1071133646,1086976776,3222802080,1063594782,1071133646,1086976776,3236954112,1067450368,3208642560
319,992204554,1086324736,1106247680,0,1090519040,1051612251,1008638697,1069240510,1080967329,1,1070688773,1087087994,3223088226,1064117487,1070688773,1087087994,3236954112,1067450368,3208642560
320,992204554,1086324736,1106247680,0,1090519040,1051519785,1010785411,1069123319,1080990237,1,1070243900,1087199212,3223375290,1064632080,1070243900,1087199212,3236954112,1067450368,3208642560
321,992204554,1086324736,1106247680,0,1090519040,1051426680,1012931863,1069005953,1081012925,1,1069799027,1087310430,3223663278,1065138342,1069799027,1087310430,3236954112,1067450368,3208642560
322,992204554,1086324736,1106247680,0,1090519040,1051332945,1015049731,1068888422,1081035392,1,1069354154,1087421648,3223952197,1065494631,1069354154,1087421648,3236954112,1067450368,3208642560
323,992204554,1086324736,1106247680,0,1090519040,1051238580,1016122538,1068770720,1081057639,1,1068909281,1087532866,3224242054,1065739083,1068909281,1087532866,3236954112,1067450368,3208642560
324,992204554,1086324736,1106247680,0,1090519040,1051143597,1017195107,1068652855,1081079665,1,1068464408,1087644084,3224532854,1065979009,1068464408,1087644084,3236954112,1067450368,3208642560
325,992204554,1086324736,1106247680,0,1090519040,1051047997,1018267411,1068534826,1081101470,1,1068019535,1087755302,3224824604,1066214277,1068019535,1087755302,3236954112,1067450368,3208642560
326,992204554,1086324736,1106247680,0,1090519040,1050951787,1019339425,1068416634,1081123053,1,1067574662,1087866520,3225117310,1066444748,1067574662,1087866520,3236954112,1067450368,3208642560
327,992204554,1086324736,1106247680,0,1090519040,1050854971,1020411122,1068298281,1081144414,1,1067129789,1087977738,3225410977,1066670275,1067129789,1087977738,3236954112,1067450368,3208642560
328,992204554,1086324736,1106247680,0,1090519040,1050757551,1021482474,1068179765,1081165554,1,1066684916,1088088956,3225705611,1066890703,1066684916,1088088956,3236954112,1067450368,3208642560
329,992204554,1086324736,1106247680,0,1090519040,1050659541,1022553455,1068061094,1081186471,1,1066240044,1088200174,3226001215,1067105868,1066240044,1088200174,3236954112,1067450368,3208642560
330,992204554,1086324736,1106247680,0,1090519040,1050560941,1023517107,1067942268,1081207166,1,1065795172,1088311392,3226297794,1067315599,1065795172,1088311392,3236954112,1067450368,3208642560
331,992204554,1086324736,1106247680,0,1090519040,1050461755,1024052185,1067823284,1081227638,1,1065347383,1088422610,3226595351,1067519713,1065347383,1088422610,3236954112,1067450368,3208642560
332,992204554,1086324736,1106247680,0,1090519040,1050361994,1024587039,1067704151,1081247886,1,1064457638,1088533828,3226893889,1067718016,1064457638,1088533828,3236954112,1067450368,3208642560
333,992204554,1086324736,1106247680,0,1090519040,1050261660,1025121652,1067584867,1081267911,1,1063567893,1088645046,3227193410,1067910302,1063567893,1088645046,3236954112,1067450368,3208642560
334,992204554,1086324736,1106247680,0,1090519040,1050160760,1025656014,1067465433,1081287711,1,1062678149,1088756264,3227493913,1068096353,1062678149,1088756264,3236954112,1067450368,3208642560
335,992204554,1086324736,1106247680,0,1090519040,1050059299,1026190110,1067345852,1081307288,1,1061788405,1088867483,3227795399,1068275936,1061788405,1088867483,3236954112,1067450368,3208642560
336,992204554,1086324736,1106247680,0,1090519040,1049957279,1026723926,1067226121,1081326641,1,1060898660,1088978702,3228097865,1068448801,1060898660,1088978702,3236954112,1067450368,3208642560
337,992204554,1086324736,1106247680,0,1090519040,1049854713,1027257450,1067106250,1081345769,1,1060008915,1089089920,3228401307,1068614684,1060008915,1089089920,3236954112,1067450368,3208642560
338,992204554,1086324736,1106247680,0,1090519040,1049751604,1027790668,1066986235,1081364672,1,1059119170,1089201138,3228705719,1068773298,1059119170,1089201138,3236954112,1067450368,3208642560
339,992204554,1086324736,1106247680,0,1090519040,1049647953,1028323567,1066866077,1081383350,1,1058229426,1089312357,3229011092,1068924339,1058229426,1089312357,3236954112,1067450368,3208642560
340,992204554,1086324736,1106247680,0,1090519040,1049543773,1028856133,1066745782,1081401803,1,1057339682,1089423575,3229317415,1069067477,1057339682,1089423575,3236954112,1067450368,3208642560
341,992204554,1086324736,1106247680,0,1090519040,1049439067,1029388354,1066625350,1081420029,1,1055935268,1089534794,3229619377,1069202356,1055935268,1089534794,3236954112,1067450368,3208642560
342,992204554,1086324736,1106247680,0,1090519040,1049333840,1029920215,1066504783,1081438030,1,1054155779,1089646012,3229773465,1069328593,1054155779,1089646012,3236954112,1067450368,3208642560
343,992204554,1086324736,1106247680,0,1090519040,1049228099,1030451703,1066384081,1081455805,1,1052376291,1089757231,3229927999,1069445770,1052376291,1089757231,3236954112,1067450368,3208642560
344,992204554,1086324736,1106247680,0,1090519040,1049121846,1030982807,1066263243,1081473353,1,1050596802,1089868449,3230082965,1069553433,1050596802,1089868449,3236954112,1067450368,3208642560
345,992204554,1086324736,1106247680,0,1090519040,1049015094,1031513511,1066142278,1081490675,1,1048817314,1089979668,3230238345,1069651087,1048817314,1089979668,3236954112,1067450368,3208642560
346,992204554,1086324736,1106247680,0,1090519040,1048907842,1031921299,1066021180,1081507770,1,1045499650,1090090886,3230394117,1069738187,1045499650,1090090886,3236954112,1067450368,3208642560
347,992204554,1086324736,1106247680,0,1090519040,1048800103,1032186232,1065899958,1081524637,1,1041940673,1090202105,3230524058,1070092687,1041940673,1090202105,3236954112,1067450368,3208642560
