#scurve_path
sm,jm,v0,am,vm,l,jm_out,tj_out,t2,t4,t6
1092616192,1065353216,1065353216,1084227584,1097859072,1112014848,1065353216,1042340220,1078940556,0,1078940556
1092616192,1065353216,1065353216,1084227584,1097859072,1120403456,1065353216,1042340220,1080062061,0,1080062061
1092616192,1065353216,1065353216,1084227584,1097859072,1128792064,1065353216,1042340220,1080062061,0,1080062061
1092616192,1065353216,1065353216,1084227584,1097859072,1140457472,1065353216,1042340220,1080062061,0,1080062061
1092616192,1065353216,1065353216,1084227584,1101004800,0,0,0,0,0,0
1092616192,1065353216,1065353216,1084227584,1101004800,1065353216,1065353216,1042340220,1042013184,0,1042013184
1092616192,1065353216,1065353216,1084227584,1101004800,1084227584,1065353216,1042340220,1065802358,0,1065802358
1092616192,1065353216,1065353216,1084227584,1101004800,1092616192,1065353216,1042340220,1070204340,0,1070204340
1092616192,1065353216,1065353216,1084227584,1101004800,1112014848,1065353216,1042340220,1078940556,0,1078940556
1092616192,1065353216,1065353216,1084227584,1101004800,1120403456,1065353216,1042340220,1082390451,0,1082390451
1092616192,1065353216,1065353216,1084227584,1101004800,1128792064,1065353216,1042340220,1082390451,0,1082390451
1092616192,1065353216,1065353216,1084227584,1101004800,1140457472,1065353216,1042340220,1082390451,0,1082390451
1092616192,1065353216,1065353216,1092616192,0,0,0,0,0,0,0
1092616192,1065353216,1065353216,1092616192,0,1065353216,0,0,0,0,0
1092616192,1065353216,1065353216,1092616192,0,1084227584,0,0,0,0,0
1092616192,1065353216,1065353216,1092616192,0,1092616192,0,0,0,0,0
1092616192,1065353216,1065353216,1092616192,0,1112014848,0,0,0,0,0
1092616192,1065353216,1065353216,1092616192,0,1120403456,0,0,0,0,0
1092616192,1065353216,1065353216,1092616192,0,1128792064,0,0,0,0,0
1092616192,1065353216,1065353216,1092616192,0,1140457472,0,0,0,0,0
1092616192,1065353216,1065353216,1092616192,1065353216,0,0,0,0,0,0
1092616192,1065353216,1065353216,1092616192,1065353216,1065353216,0,0,0,0,0
1092616192,1065353216,1065353216,1092616192,1065353216,1084227584,0,0,0,0,0
1092616192,1065353216,1065353216,1092616192,1065353216,1092616192,0,0,0,0,0
1092616192,1065353216,1065353216,1092616192,1065353216,1112014848,0,0,0,0,0
1092616192,1065353216,1065353216,1092616192,1065353216,1120403456,0,0,0,0,0
1092616192,1065353216,1065353216,1092616192,1065353216,1128792064,0,0,0,0,0
1092616192,1065353216,1065353216,1092616192,1065353216,1140457472,0,0,0,0,0
1092616192,1065353216,1065353216,1092616192,1084227584,0,0,0,0,0,0
1092616192,1065353216,1065353216,1092616192,1084227584,1065353216,1065353216,1042340220,1042013184,0,1042013184
1092616192,1065353216,1065353216,1092616192,1084227584,1084227584,1065353216,1042340220,1065802358,0,1065802358
1092616192,1065353216,1065353216,1092616192,1084227584,1092616192,1065353216,1042340220,1070204340,0,1070204340
1092616192,1065353216,1065353216,1092616192,1084227584,1112014848,1065353216,1042340220,1071778236,0,1071778236
1092616192,1065353216,1065353216,1092616192,1084227584,1120403456,1065353216,1042340220,1071778236,0,1071778236
1092616192,1065353216,1065353216,1092616192,1084227584,1128792064,1065353216,1042340220,1071778236,0,1071778236
1092616192,1065353216,1065353216,1092616192,1084227584,1140457472,1065353216,1042340220,1071778236,0,1071778236
1092616192,1065353216,1065353216,1092616192,1092616192,0,0,0,0,0,0
1092616192,1065353216,1065353216,1092616192,1092616192,1065353216,1065353216,1042340220,1042013184,0,1042013184
1092616192,1065353216,1065353216,1092616192,1092616192,1084227584,1065353216,1042340220,1065802358,0,1065802358
1092616192,1065353216,1065353216,1092616192,1092616192,1092616192,1065353216,1042340220,1070204340,0,1070204340
1092616192,1065353216,1065353216,1092616192,1092616192,1112014848,1065353216,1042340220,1076952179,0,1076952179
1092616192,1065353216,1065353216,1092616192,1092616192,1120403456,1065353216,1042340220,1076952179,0,1076952179
1092616192,1065353216,1065353216,1092616192,1092616192,1128792064,1065353216,1042340220,1076952179,0,1076952179
1092616192,1065353216,1065353216,1092616192,1092616192,1140457472,1065353216,1042340220,1076952179,0,1076952179
1092616192,1065353216,1065353216,1092616192,1097859072,0,0,0,0,0,0
1092616192,1065353216,1065353216,1092616192,1097859072,1065353216,1065353216,1042340220,1042013184,0,1042013184
1092616192,1065353216,1065353216,1092616192,1097859072,1084227584,1065353216,1042340220,1065802358,0,1065802358
1092616192,1065353216,1065353216,1092616192,1097859072,1092616192,1065353216,1042340220,1070204340,0,1070204340
1092616192,1065353216,1065353216,1092616192,1097859072,1112014848,1065353216,1042340220,1078940556,0,1078940556
1092616192,1065353216,1065353216,1092616192,1097859072,1120403456,1065353216,1042340220,1080062061,0,1080062061
1092616192,1065353216,1065353216,1092616192,1097859072,1128792064,1065353216,1042340220,1080062061,0,1080062061
1092616192,1065353216,1065353216,1092616192,1097859072,1140457472,1065353216,1042340220,1080062061,0,1080062061
1092616192,1065353216,1065353216,1092616192,1101004800,0,0,0,0,0,0
1092616192,1065353216,1065353216,1092616192,1101004800,1065353216,1065353216,1042340220,1042013184,0,1042013184
1092616192,1065353216,1065353216,1092616192,1101004800,1084227584,1065353216,1042340220,1065802358,0,1065802358
1092616192,1065353216,1065353216,1092616192,1101004800,1092616192,1065353216,1042340220,1070204340,0,1070204340
1092616192,1065353216,1065353216,1092616192,1101004800,1112014848,1065353216,1042340220,1078940556,0,1078940556
1092616192,1065353216,1065353216,1092616192,1101004800,1120403456,1065353216,1042340220,1082390451,0,1082390451
1092616192,1065353216,1065353216,1092616192,1101004800,1128792064,1065353216,1042340220,1082390451,0,1082390451
1092616192,1065353216,1065353216,1092616192,1101004800,1140457472,1065353216,1042340220,1082390451,0,1082390451
1092616192,1065353216,1084227584,0,0,0,0,0,0,0,0
1092616192,1065353216,1084227584,0,0,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,0,0,1084227584,0,0,0,0,0
1092616192,1065353216,1084227584,0,0,1092616192,0,0,0,0,0
1092616192,1065353216,1084227584,0,0,1112014848,0,0,0,0,0
1092616192,1065353216,1084227584,0,0,1120403456,0,0,0,0,0
1092616192,1065353216,1084227584,0,0,1128792064,0,0,0,0,0
1092616192,1065353216,1084227584,0,0,1140457472,0,0,0,0,0
1092616192,1065353216,1084227584,0,1065353216,0,0,0,0,0,0
1092616192,1065353216,1084227584,0,1065353216,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,0,1065353216,1084227584,0,0,0,0,0
1092616192,1065353216,1084227584,0,1065353216,1092616192,0,0,0,0,0
1092616192,1065353216,1084227584,0,1065353216,1112014848,0,0,0,0,0
1092616192,1065353216,1084227584,0,1065353216,1120403456,0,0,0,0,0
1092616192,1065353216,1084227584,0,1065353216,1128792064,0,0,0,0,0
1092616192,1065353216,1084227584,0,1065353216,1140457472,0,0,0,0,0
1092616192,1065353216,1084227584,0,1084227584,0,0,0,0,0,0
1092616192,1065353216,1084227584,0,1084227584,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,0,1084227584,1084227584,0,0,0,0,0
1092616192,1065353216,1084227584,0,1084227584,1092616192,0,0,0,0,0
1092616192,1065353216,1084227584,0,1084227584,1112014848,0,0,0,0,0
1092616192,1065353216,1084227584,0,1084227584,1120403456,0,0,0,0,0
1092616192,1065353216,1084227584,0,1084227584,1128792064,0,0,0,0,0
1092616192,1065353216,1084227584,0,1084227584,1140457472,0,0,0,0,0
1092616192,1065353216,1084227584,0,1092616192,0,0,0,0,0,0
1092616192,1065353216,1084227584,0,1092616192,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,0,1092616192,1084227584,0,0,0,0,0
1092616192,1065353216,1084227584,0,1092616192,1092616192,0,0,0,0,0
1092616192,1065353216,1084227584,0,1092616192,1112014848,0,0,0,0,0
1092616192,1065353216,1084227584,0,1092616192,1120403456,0,0,0,0,0
1092616192,1065353216,1084227584,0,1092616192,1128792064,0,0,0,0,0
1092616192,1065353216,1084227584,0,1092616192,1140457472,0,0,0,0,0
1092616192,1065353216,1084227584,0,1097859072,0,0,0,0,0,0
1092616192,1065353216,1084227584,0,1097859072,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,0,1097859072,1084227584,0,0,0,0,0
1092616192,1065353216,1084227584,0,1097859072,1092616192,0,0,0,0,0
1092616192,1065353216,1084227584,0,1097859072,1112014848,0,0,0,0,0
1092616192,1065353216,1084227584,0,1097859072,1120403456,0,0,0,0,0
1092616192,1065353216,1084227584,0,1097859072,1128792064,0,0,0,0,0
1092616192,1065353216,1084227584,0,1097859072,1140457472,0,0,0,0,0
1092616192,1065353216,1084227584,0,1101004800,0,0,0,0,0,0
1092616192,1065353216,1084227584,0,1101004800,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,0,1101004800,1084227584,0,0,0,0,0
1092616192,1065353216,1084227584,0,1101004800,1092616192,0,0,0,0,0
1092616192,1065353216,1084227584,0,1101004800,1112014848,0,0,0,0,0
1092616192,1065353216,1084227584,0,1101004800,1120403456,0,0,0,0,0
1092616192,1065353216,1084227584,0,1101004800,1128792064,0,0,0,0,0
1092616192,1065353216,1084227584,0,1101004800,1140457472,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,0,0,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,0,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,0,1084227584,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,0,1092616192,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,0,1112014848,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,0,1120403456,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,0,1128792064,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,0,1140457472,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1065353216,0,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1065353216,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1065353216,1084227584,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1065353216,1092616192,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1065353216,1112014848,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1065353216,1120403456,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1065353216,1128792064,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1065353216,1140457472,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1084227584,0,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1084227584,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1084227584,1084227584,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1084227584,1092616192,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1084227584,1112014848,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1084227584,1120403456,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1084227584,1128792064,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1084227584,1140457472,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1092616192,0,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1092616192,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1092616192,1084227584,1065353216,1042340220,1043726676,0,1043726676
1092616192,1065353216,1084227584,1065353216,1092616192,1092616192,1065353216,1042340220,1058951031,0,1058951031
1092616192,1065353216,1084227584,1065353216,1092616192,1112014848,1065353216,1042340220,1062717857,1081471592,1062717857
1092616192,1065353216,1084227584,1065353216,1092616192,1120403456,1065353216,1042340220,1062717857,1081471592,1062717857
1092616192,1065353216,1084227584,1065353216,1092616192,1128792064,1065353216,1042340220,1062717857,1081471592,1062717857
1092616192,1065353216,1084227584,1065353216,1092616192,1140457472,1065353216,1042340220,1062717857,1081471592,1062717857
1092616192,1065353216,1084227584,1065353216,1097859072,0,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1097859072,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1097859072,1084227584,1065353216,1042340220,1043726676,0,1043726676
1092616192,1065353216,1084227584,1065353216,1097859072,1092616192,1065353216,1042340220,1058951031,0,1058951031
1092616192,1065353216,1084227584,1065353216,1097859072,1112014848,1065353216,1042340220,1062717857,1082546174,1062717857
1092616192,1065353216,1084227584,1065353216,1097859072,1120403456,1065353216,1042340220,1062717857,1090604579,1062717857
1092616192,1065353216,1084227584,1065353216,1097859072,1128792064,1065353216,1042340220,1062717857,1091402906,1062717857
1092616192,1065353216,1084227584,1065353216,1097859072,1140457472,1065353216,1042340220,1062717857,1091402906,1062717857
1092616192,1065353216,1084227584,1065353216,1101004800,0,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1101004800,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1065353216,1101004800,1084227584,1065353216,1042340220,1043726676,0,1043726676
1092616192,1065353216,1084227584,1065353216,1101004800,1092616192,1065353216,1042340220,1058951031,0,1058951031
1092616192,1065353216,1084227584,1065353216,1101004800,1112014848,1065353216,1042340220,1062717857,1082546174,1062717857
1092616192,1065353216,1084227584,1065353216,1101004800,1120403456,1065353216,1042340220,1062717857,1090604579,1062717857
1092616192,1065353216,1084227584,1065353216,1101004800,1128792064,1065353216,1042340220,1062717857,1096545503,1062717857
1092616192,1065353216,1084227584,1065353216,1101004800,1140457472,1065353216,1042340220,1062717857,1096645786,1062717857
1092616192,1065353216,1084227584,1075838976,0,0,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,0,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,0,1084227584,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,0,1092616192,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,0,1112014848,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,0,1120403456,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,0,1128792064,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,0,1140457472,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1065353216,0,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1065353216,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1065353216,1084227584,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1065353216,1092616192,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1065353216,1112014848,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1065353216,1120403456,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1065353216,1128792064,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1065353216,1140457472,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1084227584,0,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1084227584,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1084227584,1084227584,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1084227584,1092616192,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1084227584,1112014848,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1084227584,1120403456,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1084227584,1128792064,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1084227584,1140457472,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1092616192,0,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1092616192,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1092616192,1084227584,1065353216,1042340220,1043726676,0,1043726676
1092616192,1065353216,1084227584,1075838976,1092616192,1092616192,1065353216,1042340220,1058951031,0,1058951031
1092616192,1065353216,1084227584,1075838976,1092616192,1112014848,1065353216,1042340220,1073749488,0,1073749488
1092616192,1065353216,1084227584,1075838976,1092616192,1120403456,1065353216,1042340220,1073749488,0,1073749488
1092616192,1065353216,1084227584,1075838976,1092616192,1128792064,1065353216,1042340220,1073749488,0,1073749488
1092616192,1065353216,1084227584,1075838976,1092616192,1140457472,1065353216,1042340220,1073749488,0,1073749488
1092616192,1065353216,1084227584,1075838976,1097859072,0,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1097859072,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1097859072,1084227584,1065353216,1042340220,1043726676,0,1043726676
1092616192,1065353216,1084227584,1075838976,1097859072,1092616192,1065353216,1042340220,1058951031,0,1058951031
1092616192,1065353216,1084227584,1075838976,1097859072,1112014848,1065353216,1042340220,1075180136,1052752829,1075180136
1092616192,1065353216,1084227584,1075838976,1097859072,1120403456,1065353216,1042340220,1075180136,1068229840,1075180136
1092616192,1065353216,1084227584,1075838976,1097859072,1128792064,1065353216,1042340220,1075180136,1068229840,1075180136
1092616192,1065353216,1084227584,1075838976,1097859072,1140457472,1065353216,1042340220,1075180136,1068229840,1075180136
1092616192,1065353216,1084227584,1075838976,1101004800,0,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1101004800,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1075838976,1101004800,1084227584,1065353216,1042340220,1043726676,0,1043726676
1092616192,1065353216,1084227584,1075838976,1101004800,1092616192,1065353216,1042340220,1058951031,0,1058951031
1092616192,1065353216,1084227584,1075838976,1101004800,1112014848,1065353216,1042340220,1075180136,1052752829,1075180136
1092616192,1065353216,1084227584,1075838976,1101004800,1120403456,1065353216,1042340220,1075180136,1077868269,1075180136
1092616192,1065353216,1084227584,1075838976,1101004800,1128792064,1065353216,1042340220,1075180136,1079374440,1075180136
1092616192,1065353216,1084227584,1075838976,1101004800,1140457472,1065353216,1042340220,1075180136,1079374440,1075180136
1092616192,1065353216,1084227584,1084227584,0,0,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,0,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,0,1084227584,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,0,1092616192,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,0,1112014848,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,0,1120403456,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,0,1128792064,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,0,1140457472,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1065353216,0,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1065353216,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1065353216,1084227584,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1065353216,1092616192,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1065353216,1112014848,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1065353216,1120403456,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1065353216,1128792064,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1065353216,1140457472,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1084227584,0,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1084227584,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1084227584,1084227584,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1084227584,1092616192,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1084227584,1112014848,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1084227584,1120403456,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1084227584,1128792064,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1084227584,1140457472,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1092616192,0,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1092616192,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1092616192,1084227584,1065353216,1042340220,1043726676,0,1043726676
1092616192,1065353216,1084227584,1084227584,1092616192,1092616192,1065353216,1042340220,1058951031,0,1058951031
1092616192,1065353216,1084227584,1084227584,1092616192,1112014848,1065353216,1042340220,1073749488,0,1073749488
1092616192,1065353216,1084227584,1084227584,1092616192,1120403456,1065353216,1042340220,1073749488,0,1073749488
1092616192,1065353216,1084227584,1084227584,1092616192,1128792064,1065353216,1042340220,1073749488,0,1073749488
1092616192,1065353216,1084227584,1084227584,1092616192,1140457472,1065353216,1042340220,1073749488,0,1073749488
1092616192,1065353216,1084227584,1084227584,1097859072,0,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1097859072,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1097859072,1084227584,1065353216,1042340220,1043726676,0,1043726676
1092616192,1065353216,1084227584,1084227584,1097859072,1092616192,1065353216,1042340220,1058951031,0,1058951031
1092616192,1065353216,1084227584,1084227584,1097859072,1112014848,1065353216,1042340220,1075942402,0,1075942402
1092616192,1065353216,1084227584,1084227584,1097859072,1120403456,1065353216,1042340220,1077632600,0,1077632600
1092616192,1065353216,1084227584,1084227584,1097859072,1128792064,1065353216,1042340220,1077632600,0,1077632600
1092616192,1065353216,1084227584,1084227584,1097859072,1140457472,1065353216,1042340220,1077632600,0,1077632600
1092616192,1065353216,1084227584,1084227584,1101004800,0,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1101004800,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1084227584,1101004800,1084227584,1065353216,1042340220,1043726676,0,1043726676
1092616192,1065353216,1084227584,1084227584,1101004800,1092616192,1065353216,1042340220,1058951031,0,1058951031
1092616192,1065353216,1084227584,1084227584,1101004800,1112014848,1065353216,1042340220,1075942402,0,1075942402
1092616192,1065353216,1084227584,1084227584,1101004800,1120403456,1065353216,1042340220,1080612765,0,1080612765
1092616192,1065353216,1084227584,1084227584,1101004800,1128792064,1065353216,1042340220,1080612765,0,1080612765
1092616192,1065353216,1084227584,1084227584,1101004800,1140457472,1065353216,1042340220,1080612765,0,1080612765
1092616192,1065353216,1084227584,1092616192,0,0,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,0,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,0,1084227584,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,0,1092616192,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,0,1112014848,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,0,1120403456,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,0,1128792064,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,0,1140457472,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1065353216,0,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1065353216,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1065353216,1084227584,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1065353216,1092616192,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1065353216,1112014848,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1065353216,1120403456,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1065353216,1128792064,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1065353216,1140457472,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1084227584,0,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1084227584,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1084227584,1084227584,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1084227584,1092616192,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1084227584,1112014848,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1084227584,1120403456,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1084227584,1128792064,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1084227584,1140457472,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1092616192,0,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1092616192,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1092616192,1084227584,1065353216,1042340220,1043726676,0,1043726676
1092616192,1065353216,1084227584,1092616192,1092616192,1092616192,1065353216,1042340220,1058951031,0,1058951031
1092616192,1065353216,1084227584,1092616192,1092616192,1112014848,1065353216,1042340220,1073749488,0,1073749488
1092616192,1065353216,1084227584,1092616192,1092616192,1120403456,1065353216,1042340220,1073749488,0,1073749488
1092616192,1065353216,1084227584,1092616192,1092616192,1128792064,1065353216,1042340220,1073749488,0,1073749488
1092616192,1065353216,1084227584,1092616192,1092616192,1140457472,1065353216,1042340220,1073749488,0,1073749488
1092616192,1065353216,1084227584,1092616192,1097859072,0,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1097859072,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1097859072,1084227584,1065353216,1042340220,1043726676,0,1043726676
1092616192,1065353216,1084227584,1092616192,1097859072,1092616192,1065353216,1042340220,1058951031,0,1058951031
1092616192,1065353216,1084227584,1092616192,1097859072,1112014848,1065353216,1042340220,1075942402,0,1075942402
1092616192,1065353216,1084227584,1092616192,1097859072,1120403456,1065353216,1042340220,1077632600,0,1077632600
1092616192,1065353216,1084227584,1092616192,1097859072,1128792064,1065353216,1042340220,1077632600,0,1077632600
1092616192,1065353216,1084227584,1092616192,1097859072,1140457472,1065353216,1042340220,1077632600,0,1077632600
1092616192,1065353216,1084227584,1092616192,1101004800,0,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1101004800,1065353216,0,0,0,0,0
1092616192,1065353216,1084227584,1092616192,1101004800,1084227584,1065353216,1042340220,1043726676,0,1043726676
1092616192,1065353216,1084227584,1092616192,1101004800,1092616192,1065353216,1042340220,1058951031,0,1058951031
1092616192,1065353216,1084227584,1092616192,1101004800,1112014848,1065353216,1042340220,1075942402,0,1075942402
1092616192,1065353216,1084227584,1092616192,1101004800,1120403456,1065353216,1042340220,1080612765,0,1080612765
1092616192,1065353216,1084227584,1092616192,1101004800,1128792064,1065353216,1042340220,1080612765,0,1080612765
1092616192,1065353216,1084227584,1092616192,1101004800,1140457472,1065353216,1042340220,1080612765,0,1080612765
1092616192,1065353216,1092616192,0,0,0,0,0,0,0,0
1092616192,1065353216,1092616192,0,0,1065353216,0,0,0,0,0
1092616192,1065353216,1092616192,0,0,1084227584,0,0,0,0,0
1092616192,1065353216,1092616192,0,0,1092616192,0,0,0,0,0
1092616192,1065353216,1092616192,0,0,1112014848,0,0,0,0,0
1092616192,1065353216,1092616192,0,0,1120403456,0,0,0,0,0
1092616192,1065353216,1092616192,0,0,1128792064,0,0,0,0,0
1092616192,1065353216,1092616192,0,0,1140457472,0,0,0,0,0
1092616192,1065353216,1092616192,0,1065353216,0,0,0,0,0,0
1092616192,1065353216,1092616192,0,1065353216,1065353216,0,0,0,0,0
1092616192,1065353216,1092616192,0,1065353216,1084227584,0,0,0,0,0
1092616192,1065353216,1092616192,0,1065353216,1092616192,0,0,0,0,0
1092616192,1065353216,1092616192,0,1065353216,1112014848,0,0,0,0,0
1092616192,1065353216,1092616192,0,1065353216,1120403456,0,0,0,0,0
1092616192,1065353216,1092616192,0,1065353216,1128792064,0,0,0,0,0
1092616192,1065353216,1092616192,0,1065353216,1140457472,0,0,0,0,0
1092616192,1065353216,1092616192,0,1084227584,0,0,0,0,0,0
1092616192,1065353216,1092616192,0,1084227584,1065353216,0,0,0,0,0
1092616192,1065353216,1092616192,0,1084227584,1084227584,0,0,0,0,0
1092616192,1065353216,1092616192,0,1084227584,1092616192,0,0,0,0,0
1092616192,1065353216,1092616192,0,1084227584,1112014848,0,0,0,0,0
1092616192,1065353216,1092616192,0,1084227584,1120403456,0,0,0,0,0
1092616192,1065353216,1092616192,0,1084227584,1128792064,0,0,0,0,0
1092616192,1065353216,1092616192,0,1084227584,1140457472,0,0,0,0,0
1092616192,1065353216,1092616192,0,1092616192,0,0,0,0,0,0
1092616192,1065353216,1092616192,0,1092616192,1065353216,0,0,0,0,0
1092616192,1065353216,1092616192,0,1092616192,1084227584,0,0,0,0,0
