#pid
scenario,step,out,target,actual,error,P,I,D,FF,DFF,Dmod,srate,limit,pdlimit,reset,integrator
3,69,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1166751465,0,0,0,0
3,70,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1167289568,0,0,0,0
3,71,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1167806147,0,0,0,0
3,72,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1168302063,0,0,0,0
3,73,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1168778142,0,0,0,0
3,74,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1169235178,0,0,0,0
3,75,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1169673933,0,0,0,0
3,76,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1170095138,0,0,0,0
3,77,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1170499494,0,0,0,0
3,78,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1170887676,0,0,0,0
3,79,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1171251280,0,0,0,0
3,80,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1171591470,0,0,0,0
3,81,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1171933906,0,0,0,0
3,82,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1172262645,0,0,0,0
3,83,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1172578234,0,0,0,0
3,84,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1172881199,0,0,0,0
3,85,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1173172046,0,0,0,0
3,86,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1173451259,0,0,0,0
3,87,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1173719303,0,0,0,0
3,88,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1173967616,0,0,0,0
3,89,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1174197166,0,0,0,0
3,90,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1174420247,0,0,0,0
3,91,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1174534587,0,0,0,0
3,92,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1174644353,0,0,0,0
3,93,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1174749728,0,0,0,0
3,94,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1174850888,0,0,0,0
3,95,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1174948002,0,0,0,0
3,96,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1175041231,0,0,0,0
3,97,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1175126227,0,0,0,0
3,98,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1175203408,0,0,0,0
3,99,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1175286421,0,0,0,0
3,100,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1175366113,0,0,0,0
3,101,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1175442618,0,0,0,0
3,102,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1175516063,0,0,0,0
3,103,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1175586570,0,0,0,0
3,104,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1175654256,0,0,0,0
3,105,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1175719235,0,0,0,0
3,106,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1175777111,0,0,0,0
3,107,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1175828257,0,0,0,0
3,108,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1175886276,0,0,0,0
3,109,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1175941974,0,0,0,0
3,110,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1175995444,0,0,0,0
3,111,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1176046776,0,0,0,0
3,112,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1176096054,0,0,0,0
3,113,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1176143361,0,0,0,0
3,114,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1176188776,0,0,0,0
3,115,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1176227870,0,0,0,0
3,116,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1176260985,0,0,0,0
3,117,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1176301695,0,0,0,0
3,118,1127481344,1101004800,1084227584,1097859072,1106247680,0,1125515264,0,0,1065353216,1176340776,0,0,0,0
3,119,3274964992,3248488448,3231711232,3245342720,3253731328,0,3272998912,2147483648,2147483648,1065353216,1176378294,0,0,0,0
3,200,1090519040,1084227584,1065353216,1082130432,1090519040,0,0,0,0,1065353216,1176414311,0,0,1,0
3,201,1090519040,1084227584,1065353216,1082130432,1090519040,0,0,0,0,1065353216,1176414311,0,0,0,0
4,0,1065479045,1092616192,1075838976,1089470464,1065353216,1014350479,0,0,0,1065353216,0,0,1,1,1014350479
4,1,1065604874,1092616192,1075838976,1089470464,1065353216,1022739087,0,0,0,1065353216,1061302306,0,1,0,1022739087
4,2,1065730703,1092616192,1075838976,1089470464,1065353216,1027101163,0,0,0,1065353216,1069436388,0,1,0,1027101163
4,3,1065856532,1092616192,1075838976,1089470464,1065353216,1031127695,0,0,0,1065353216,1074521247,0,1,0,1031127695
4,4,1065982362,1092616192,1075838976,1089470464,1065353216,1033476505,0,0,0,1065353216,1077336102,0,1,0,1033476505
4,5,1066108191,1092616192,1075838976,1089470464,1065353216,1035489771,0,0,0,1065353216,1080038362,0,1,0,1035489771
4,6,1066234020,1092616192,1075838976,1089470464,1065353216,1037503037,0,0,0,1065353216,1082381482,0,1,0,1037503037
4,7,1066359849,1092616192,1075838976,1089470464,1065353216,1039516303,0,0,0,1065353216,1083626684,0,1,0,1039516303
4,8,1066485678,1092616192,1075838976,1089470464,1065353216,1040858480,0,0,0,1065353216,1084822077,0,1,0,1040858480
4,9,1066611507,1092616192,1075838976,1089470464,1065353216,1041865113,0,0,0,1065353216,1085969655,0,1,0,1041865113
4,10,1066737336,1092616192,1075838976,1089470464,1065353216,1042871746,0,0,0,1065353216,1087071329,0,1,0,1042871746
4,11,1066863165,1092616192,1075838976,1089470464,1065353216,1043878379,0,0,0,1065353216,1088128937,0,1,0,1043878379
4,12,1066988994,1092616192,1075838976,1089470464,1065353216,1044885012,0,0,0,1065353216,1089144240,0,1,0,1044885012
4,13,1067114824,1092616192,1075838976,1089470464,1065353216,1045891645,0,0,0,1065353216,1090118931,0,1,0,1045891645
4,14,1067240653,1092616192,1075838976,1089470464,1065353216,1046898278,0,0,0,1065353216,1090786837,0,1,0,1046898278
4,15,1067366482,1092616192,1075838976,1089470464,1065353216,1047904911,0,0,0,1065353216,1091235975,0,1,0,1047904911
4,16,1067492311,1092616192,1075838976,1089470464,1065353216,1048743772,0,0,0,1065353216,1091667147,0,1,0,1048743772
4,17,1067618140,1092616192,1075838976,1089470464,1065353216,1049247088,0,0,0,1065353216,1092065164,0,1,0,1049247088
4,18,1067743969,1092616192,1075838976,1089470464,1065353216,1049750404,0,0,0,1065353216,1092431672,0,1,0,1049750404
4,19,1067869798,1092616192,1075838976,1089470464,1065353216,1050253720,0,0,0,1065353216,1092768241,0,1,0,1050253720
4,20,1067995627,1092616192,1075838976,1089470464,1065353216,1050757036,0,0,0,1065353216,1093076374,0,1,0,1050757036
4,21,1068121456,1092616192,1075838976,1089470464,1065353216,1051260352,0,0,0,1065353216,1093357509,0,1,0,1051260352
4,22,1068247285,1092616192,1075838976,1089470464,1065353216,1051763668,0,0,0,1065353216,1093613020,0,1,0,1051763668
4,23,1068373114,1092616192,1075838976,1089470464,1065353216,1052266984,0,0,0,1065353216,1093844218,0,1,0,1052266984
4,24,1068498943,1092616192,1075838976,1089470464,1065353216,1052770300,0,0,0,1065353216,1094052358,0,1,0,1052770300
4,25,1068624772,1092616192,1075838976,1089470464,1065353216,1053273616,0,0,0,1065353216,1094238639,0,1,0,1053273616
4,26,1068750601,1092616192,1075838976,1089470464,1065353216,1053776932,0,0,0,1065353216,1094404205,0,1,0,1053776932
4,27,1068876430,1092616192,1075838976,1089470464,1065353216,1054280248,0,0,0,1065353216,1094550151,0,1,0,1054280248
4,28,1069002259,1092616192,1075838976,1089470464,1065353216,1054783564,0,0,0,1065353216,1094677521,0,1,0,1054783564
4,29,1069128088,1092616192,1075838976,1089470464,1065353216,1055286880,0,0,0,1065353216,1094787313,0,1,0,1055286880
4,30,3205538778,3240099840,3223322624,3236954112,3183095436,1054783564,3211311663,2147483648,2147483648,1065353216,1094880480,0,1,0,1054783564
4,31,3205790436,3240099840,3223322624,3236954112,3212836864,1054280248,0,2147483648,0,1065353216,1096548720,0,1,0,1054280248
4,32,3206042094,3240099840,3223322624,3236954112,3212836864,1053776932,0,2147483648,0,1065353216,1098138481,0,1,0,1053776932
4,33,3206293752,3240099840,3223322624,3236954112,3212836864,1053273616,0,2147483648,0,1065353216,1099280393,0,1,0,1053273616
4,34,3206545410,3240099840,3223322624,3236954112,3212836864,1052770300,0,2147483648,0,1065353216,1100001787,0,1,0,1052770300
4,35,3206797068,3240099840,3223322624,3236954112,3212836864,1052266984,0,2147483648,0,1065353216,1100688796,0,1,0,1052266984
4,36,3207048726,3240099840,3223322624,3236954112,3212836864,1051763668,0,2147483648,0,1065353216,1101342906,0,1,0,1051763668
4,37,3207300384,3240099840,3223322624,3236954112,3212836864,1051260352,0,2147483648,0,1065353216,1101965541,0,1,0,1051260352
4,38,3207552042,3240099840,3223322624,3236954112,3212836864,1050757036,0,2147483648,0,1065353216,1102558067,0,1,0,1050757036
4,39,3207803700,3240099840,3223322624,3236954112,3212836864,1050253720,0,2147483648,0,1065353216,1103121792,0,1,0,1050253720
4,40,3208055358,3240099840,3223322624,3236954112,3212836864,1049750404,0,2147483648,0,1065353216,1103657970,1,1,0,1049750404
4,41,3208307016,3240099840,3223322624,3236954112,3212836864,1049247088,0,2147483648,0,1065353216,1104167803,1,1,0,1049247088
4,42,3208558674,3240099840,3223322624,3236954112,3212836864,1048743772,0,2147483648,0,1065353216,1104652443,1,1,0,1048743772
4,43,3208810332,3240099840,3223322624,3236954112,3212836864,1047904911,0,2147483648,0,1065353216,1105112994,1,1,0,1047904911
4,44,3209061990,3240099840,3223322624,3236954112,3212836864,1046898278,0,2147483648,0,1065353216,1105550513,1,1,0,1046898278
4,45,3209313649,3240099840,3223322624,3236954112,3212836864,1045891645,0,2147483648,0,1065353216,1105966013,1,1,0,1045891645
4,46,3209565307,3240099840,3223322624,3236954112,3212836864,1044885012,0,2147483648,0,1065353216,1106360466,1,1,0,1044885012
4,47,3209816965,3240099840,3223322624,3236954112,3212836864,1043878379,0,2147483648,0,1065353216,1106718894,1,1,0,1043878379
4,48,3210068624,3240099840,3223322624,3236954112,3212836864,1042871746,0,2147483648,0,1065353216,1107043143,1,1,0,1042871746
4,49,3210320282,3240099840,3223322624,3236954112,3212836864,1041865113,0,2147483648,0,1065353216,1107315617,1,1,0,1041865113
4,50,3210571940,3240099840,3223322624,3236954112,3212836864,1040858480,0,2147483648,0,1065353216,1107446169,0,1,0,1040858480
4,51,3210823598,3240099840,3223322624,3236954112,3212836864,1039516302,0,2147483648,0,1065353216,1107562162,0,1,0,1039516302
4,52,3211075256,3240099840,3223322624,3236954112,3212836864,1037503036,0,2147483648,0,1065353216,1107664365,0,1,0,1037503036
4,53,3211326915,3240099840,3223322624,3236954112,3212836864,1035489770,0,2147483648,0,1065353216,1107753512,0,1,0,1035489770
4,54,3211578573,3240099840,3223322624,3236954112,3212836864,1033476504,0,2147483648,0,1065353216,1107830304,0,1,0,1033476504
4,55,3211830231,3240099840,3223322624,3236954112,3212836864,1031127692,0,2147483648,0,1065353216,1107895413,0,1,0,1031127692
4,56,3212081890,3240099840,3223322624,3236954112,3212836864,1027101160,0,2147483648,0,1065353216,1107949477,0,1,0,1027101160
4,57,3212333548,3240099840,3223322624,3236954112,3212836864,1022739080,0,2147483648,0,1065353216,1107993107,0,1,0,1022739080
4,58,3212585206,3240099840,3223322624,3236954112,3212836864,1014350465,0,2147483648,0,1065353216,1108026885,0,1,0,1014350465
4,59,3212836864,3240099840,3223322624,3236954112,3212836864,2992635904,0,2147483648,0,1065353216,1108051368,0,1,0,2992635904
4,60,1065604874,1101004800,1084227584,1097859072,1039200497,1022739080,1063379426,0,0,1065353216,1108067087,0,1,0,1022739080
4,61,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1108392133,0,1,0,2992635904
4,62,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1108712122,0,1,0,1022739080
4,63,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1109019312,0,1,0,2992635904
4,64,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1109331801,0,1,0,1022739080
4,65,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1109631791,0,1,0,2992635904
4,66,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1109920807,0,1,0,1022739080
4,67,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1110198262,0,1,0,2992635904
4,68,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1110464678,0,1,0,1022739080
4,69,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1110720438,0,1,0,2992635904
4,70,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1110965971,0,1,0,1022739080
4,71,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1111201683,0,1,0,2992635904
4,72,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1111427966,0,1,0,1022739080
4,73,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1111645198,0,1,0,2992635904
4,74,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1111853741,0,1,0,1022739080
4,75,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1112053942,0,1,0,2992635904
4,76,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1112246135,0,1,0,1022739080
4,77,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1112422686,0,1,0,2992635904
4,78,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1112584380,0,1,0,1022739080
4,79,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1112731967,0,1,0,2992635904
4,80,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1112866165,0,1,0,1022739080
4,81,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1112987659,0,1,0,2992635904
4,82,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1113097103,0,1,0,1022739080
4,83,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1113195123,0,1,0,2992635904
4,84,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1113282318,0,1,0,1022739080
4,85,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1113359258,0,1,0,2992635904
4,86,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1113426489,0,1,0,1022739080
4,87,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1113484532,0,1,0,2992635904
4,88,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1113527477,0,1,0,1022739080
4,89,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1113570694,0,1,0,2992635904
4,90,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1113624868,0,1,0,1022739080
4,91,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1113676875,0,1,0,2992635904
4,92,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1113726802,0,1,0,1022739080
4,93,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1113774732,0,1,0,2992635904
4,94,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1113820744,0,1,0,1022739080
4,95,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1113864916,0,1,0,2992635904
4,96,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1113907321,0,1,0,1022739080
4,97,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1113948030,0,1,0,2992635904
4,98,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1113987110,0,1,0,1022739080
4,99,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1114024627,0,1,0,2992635904
4,100,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1114060644,0,1,0,1022739080
4,101,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1114095220,0,1,0,2992635904
4,102,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1114128413,0,1,0,1022739080
4,103,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1114160278,0,1,0,2992635904
4,104,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1114190868,0,1,0,1022739080
4,105,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1114213828,0,1,0,2992635904
4,106,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1114223184,0,1,0,1022739080
4,107,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1114238572,0,1,0,2992635904
4,108,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1114266031,0,1,0,1022739080
4,109,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1114292391,0,1,0,2992635904
4,110,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1114317697,0,1,0,1022739080
4,111,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1114341991,0,1,0,2992635904
4,112,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1114365313,0,1,0,1022739080
4,113,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1114387702,0,1,0,2992635904
4,114,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1114409196,0,1,0,1022739080
4,115,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1114429830,0,1,0,2992635904
4,116,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1114449638,0,1,0,1022739080
4,117,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1114468654,0,1,0,2992635904
4,118,1065604874,1101004800,1084227584,1097859072,1035611788,1022739080,1063828015,0,0,1065353216,1114486909,0,1,0,1022739080
4,119,3212836864,3248488448,3231711232,3245342720,3183095436,2992635904,3211311663,2147483648,2147483648,1065353216,1114504434,0,1,0,2992635904
4,200,1065420325,1084227584,1065353216,1082130432,1065353216,1006834273,0,0,0,1065353216,1114521258,0,1,1,1006834273
4,201,1065353216,1084227584,1065353216,1082130432,1065353216,0,0,0,0,1065353216,1114521258,0,1,0,0
5,0,1106263409,1092616192,1075838976,1089470464,1106247680,1022739087,0,0,0,1065353216,0,0,0,1,1022739087
5,1,1106279137,1092616192,1075838976,1089470464,1106247680,1031127695,0,0,0,1065353216,1102449953,0,0,0,1031127695
5,2,1106294866,1092616192,1075838976,1089470464,1106247680,1035489771,0,0,0,1065353216,1110599942,0,0,0,1035489771
5,3,1106310595,1092616192,1075838976,1089470464,1106247680,1039516303,0,0,0,1065353216,1115891285,0,0,0,1039516303
5,4,1106326323,1092616192,1075838976,1089470464,1106247680,1041865113,0,0,0,1065353216,1118530212,0,0,0,1041865113
5,5,1106342052,1092616192,1075838976,1089470464,1106247680,1043878379,0,0,0,1065353216,1121063582,0,0,0,1043878379
5,6,1104556714,1092616192,1075838976,1089470464,1104446614,1045891645,0,0,0,1063432079,1123495617,0,0,0,1045891645
5,7,1100096361,1092616192,1075838976,1089470464,1099970532,1047904911,0,0,0,1058657591,1125122400,0,0,0,1047904911
5,8,1096859542,1092616192,1075838976,1089470464,1096576426,1049247088,0,0,0,1055596452,1126701840,0,0,0,1049247088
5,9,1094224663,1092616192,1075838976,1089470464,1093910090,1050253721,0,0,0,1052752360,1128218102,0,0,0,1050253721
5,10,1092483054,1092616192,1075838976,1089470464,1092137024,1051260354,0,0,0,1050861090,1129673714,0,0,0,1051260354
5,11,1091251129,1092616192,1075838976,1089470464,1090873642,1052266987,0,0,0,1049513483,1131071102,0,0,0,1052266987
5,12,1090155814,1092616192,1075838976,1089470464,1089337925,1053273620,0,0,0,1048434625,1132412594,0,0,0,1053273620
5,13,1088752370,1092616192,1075838976,1089470464,1087871566,1054280253,0,0,0,1046870509,1133081253,0,0,0,1054280253
5,14,1087645517,1092616192,1075838976,1089470464,1086701799,1055286886,0,0,0,1045622757,1133699413,0,0,0,1055286886
5,15,1086754258,1092616192,1075838976,1089470464,1085747625,1056293519,0,0,0,1044604972,1134292846,0,0,0,1056293519
5,16,1086024624,1092616192,1075838976,1089470464,1084955077,1057132380,0,0,0,1043759587,1134862542,0,0,0,1057132380
5,17,1085419268,1092616192,1075838976,1089470464,1084286806,1057635696,0,0,0,1043046765,1135394536,0,0,0,1057635696
5,18,1084911526,1092616192,1075838976,1089470464,1083716149,1058139012,0,0,0,1042438064,1135890635,0,0,0,1058139012
5,19,1084481848,1092616192,1075838976,1089470464,1083223557,1058642328,0,0,0,1041912633,1136352567,0,0,0,1058642328
5,20,1084115574,1092616192,1075838976,1089470464,1082794369,1059145644,0,0,0,1041454832,1136781985,0,0,0,1059145644
5,21,1083801501,1092616192,1075838976,1089470464,1082417381,1059648960,0,0,0,1041052711,1137180470,0,0,0,1059648960
5,22,1083530912,1092616192,1075838976,1089470464,1082037322,1060152276,0,0,0,1040696974,1137549536,0,0,0,1060152276
5,23,1083296926,1092616192,1075838976,1089470464,1081443523,1060655592,0,0,0,1040380281,1137890628,0,0,0,1060655592
5,24,1083094044,1092616192,1075838976,1089470464,1080911928,1061158908,0,0,0,1040006136,1138200473,0,0,0,1061158908
5,25,1082917808,1092616192,1075838976,1089470464,1080433628,1061662224,0,0,0,1039495949,1138480674,0,0,0,1061662224
5,26,1082764574,1092616192,1075838976,1089470464,1080001332,1062165540,0,0,0,1039034833,1138732762,0,0,0,1062165540
5,27,1082631334,1092616192,1075838976,1089470464,1079609021,1062668856,0,0,0,1038616368,1138958198,0,0,0,1062668856
5,28,1082515576,1092616192,1075838976,1089470464,1079251676,1063172172,0,0,0,1038235200,1139158381,0,0,0,1063172172
5,29,1082415194,1092616192,1075838976,1089470464,1078925084,1063675488,0,0,0,1037886835,1139334645,0,0,0,1063675488
5,30,3248106858,3240099840,3223322624,3236954112,3226109326,1063172172,3246903930,2147483648,2147483648,1037567469,1139488265,0,0,0,1063172172
5,31,3235886699,3240099840,3223322624,3236954112,3225834065,1062668856,3231149705,2147483648,0,1037273857,1140004131,0,0,0,1062668856
5,32,3227722241,3240099840,3223322624,3236954112,3225580347,1062165540,3215526813,2147483648,0,1037003225,1140488347,0,0,0,1062165540
5,33,3223622039,3240099840,3223322624,3236954112,3225345927,1061662224,3200052383,2147483648,0,1036753177,1140896544,0,0,0,1061662224
5,34,3222416004,3240099840,3223322624,3236954112,3225128855,1061158908,3184745846,2147483648,0,1036521633,1141109200,0,0,0,1061158908
5,35,3222028733,3240099840,3223322624,3236954112,3224927438,1060655592,3169629253,2147483648,0,1036306788,1141308166,0,0,0,1060655592
5,36,3221880084,3240099840,3223322624,3236954112,3224740192,1060152276,3154422112,2147483648,0,1036107059,1141494094,0,0,0,1060152276
5,37,3221807097,3240099840,3223322624,3236954112,3224565812,1059648960,3138704359,2147483648,0,1035921054,1141667606,0,0,0,1059648960
5,38,3221763410,3240099840,3223322624,3236954112,3224403147,1059145644,3123124385,2147483648,0,1035747545,1141829300,0,0,0,1059145644
5,39,3221735348,3240099840,3223322624,3236954112,3224251179,1058642328,3107700471,2147483648,0,1035585445,1141979745,0,0,0,1058642328
5,40,3221718456,3240099840,3223322624,3236954112,3224108998,1058139012,3092453359,2147483648,0,1035433786,1142119486,1,0,0,1058139012
5,41,3221710933,3240099840,3223322624,3236954112,3223975798,1057635696,3077406599,2147483648,0,1035291706,1142249046,1,0,0,1057635696
5,42,3221711777,3240099840,3223322624,3236954112,3223850855,1057132380,3062214423,2147483648,0,1035158433,1142368923,1,0,0,1057132380
5,43,3221720257,3240099840,3223322624,3236954112,3223733518,1056293519,3046544697,2147483648,0,1035033274,1142479596,1,0,0,1056293519
