#alt_hold
idx,armed,spool,takeoff_running,auto_armed,land_complete,using_interlock,motor_interlock,rate,state,desired,commanded
1049,1,4,0,0,1,0,1,1075838976,3,2,1
1050,0,0,1,0,1,0,1,3223322624,0,0,1
1051,0,0,1,0,1,0,1,3129152111,0,0,1
1052,0,0,1,0,1,0,1,0,0,0,1
1053,0,0,1,0,1,0,1,981668463,0,0,1
1054,0,0,1,0,1,0,1,1075838976,0,0,1
1055,0,1,1,0,1,0,1,3223322624,2,0,1
1056,0,1,1,0,1,0,1,3129152111,2,0,1
1057,0,1,1,0,1,0,1,0,2,0,1
1058,0,1,1,0,1,0,1,981668463,2,0,1
1059,0,1,1,0,1,0,1,1075838976,2,0,1
1060,0,2,1,0,1,0,1,3223322624,3,0,1
1061,0,2,1,0,1,0,1,3129152111,3,0,1
1062,0,2,1,0,1,0,1,0,3,0,1
1063,0,2,1,0,1,0,1,981668463,3,0,1
1064,0,2,1,0,1,0,1,1075838976,3,0,1
1065,0,3,1,0,1,0,1,3223322624,3,0,1
1066,0,3,1,0,1,0,1,3129152111,3,0,1
1067,0,3,1,0,1,0,1,0,3,0,1
1068,0,3,1,0,1,0,1,981668463,3,0,1
1069,0,3,1,0,1,0,1,1075838976,3,0,1
1070,0,4,1,0,1,0,1,3223322624,3,0,1
1071,0,4,1,0,1,0,1,3129152111,3,0,1
1072,0,4,1,0,1,0,1,0,3,0,1
1073,0,4,1,0,1,0,1,981668463,3,0,1
1074,0,4,1,0,1,0,1,1075838976,3,0,1
1075,1,0,1,0,1,0,1,3223322624,1,-1,0
1076,1,0,1,0,1,0,1,3129152111,1,-1,0
1077,1,0,1,0,1,0,1,0,1,-1,0
1078,1,0,1,0,1,0,1,981668463,1,-1,0
1079,1,0,1,0,1,0,1,1075838976,1,-1,0
1080,1,1,1,0,1,0,1,3223322624,1,-1,0
1081,1,1,1,0,1,0,1,3129152111,1,-1,0
1082,1,1,1,0,1,0,1,0,1,-1,0
1083,1,1,1,0,1,0,1,981668463,1,-1,0
1084,1,1,1,0,1,0,1,1075838976,1,-1,0
1085,1,2,1,0,1,0,1,3223322624,1,-1,0
1086,1,2,1,0,1,0,1,3129152111,1,-1,0
1087,1,2,1,0,1,0,1,0,1,-1,0
1088,1,2,1,0,1,0,1,981668463,1,-1,0
1089,1,2,1,0,1,0,1,1075838976,1,-1,0
1090,1,3,1,0,1,0,1,3223322624,1,-1,0
1091,1,3,1,0,1,0,1,3129152111,1,-1,0
1092,1,3,1,0,1,0,1,0,1,-1,0
1093,1,3,1,0,1,0,1,981668463,1,-1,0
1094,1,3,1,0,1,0,1,1075838976,1,-1,0
1095,1,4,1,0,1,0,1,3223322624,1,-1,0
1096,1,4,1,0,1,0,1,3129152111,1,-1,0
1097,1,4,1,0,1,0,1,0,1,-1,0
1098,1,4,1,0,1,0,1,981668463,1,-1,0
1099,1,4,1,0,1,0,1,1075838976,1,-1,0
1100,0,0,0,1,1,0,1,3223322624,0,0,1
1101,0,0,0,1,1,0,1,3129152111,0,0,1
1102,0,0,0,1,1,0,1,0,0,0,1
1103,0,0,0,1,1,0,1,981668463,0,0,1
1104,0,0,0,1,1,0,1,1075838976,0,0,1
1105,0,1,0,1,1,0,1,3223322624,2,0,1
1106,0,1,0,1,1,0,1,3129152111,2,0,1
1107,0,1,0,1,1,0,1,0,2,0,1
1108,0,1,0,1,1,0,1,981668463,2,0,1
1109,0,1,0,1,1,0,1,1075838976,2,0,1
1110,0,2,0,1,1,0,1,3223322624,3,0,1
1111,0,2,0,1,1,0,1,3129152111,3,0,1
1112,0,2,0,1,1,0,1,0,3,0,1
1113,0,2,0,1,1,0,1,981668463,3,0,1
1114,0,2,0,1,1,0,1,1075838976,3,0,1
1115,0,3,0,1,1,0,1,3223322624,3,0,1
1116,0,3,0,1,1,0,1,3129152111,3,0,1
1117,0,3,0,1,1,0,1,0,3,0,1
1118,0,3,0,1,1,0,1,981668463,3,0,1
1119,0,3,0,1,1,0,1,1075838976,3,0,1
1120,0,4,0,1,1,0,1,3223322624,3,0,1
1121,0,4,0,1,1,0,1,3129152111,3,0,1
1122,0,4,0,1,1,0,1,0,3,0,1
1123,0,4,0,1,1,0,1,981668463,3,0,1
1124,0,4,0,1,1,0,1,1075838976,3,0,1
1125,1,0,0,1,1,0,1,3223322624,3,1,1
1126,1,0,0,1,1,0,1,3129152111,3,1,1
1127,1,0,0,1,1,0,1,0,3,2,1
1128,1,0,0,1,1,0,1,981668463,3,2,1
1129,1,0,0,1,1,0,1,1075838976,3,2,1
1130,1,1,0,1,1,0,1,3223322624,2,1,1
1131,1,1,0,1,1,0,1,3129152111,2,1,1
1132,1,1,0,1,1,0,1,0,2,2,1
1133,1,1,0,1,1,0,1,981668463,2,2,1
1134,1,1,0,1,1,0,1,1075838976,2,2,1
1135,1,2,0,1,1,0,1,3223322624,3,1,1
1136,1,2,0,1,1,0,1,3129152111,3,1,1
1137,1,2,0,1,1,0,1,0,3,2,1
1138,1,2,0,1,1,0,1,981668463,3,2,1
1139,1,2,0,1,1,0,1,1075838976,3,2,1
1140,1,3,0,1,1,0,1,3223322624,3,1,1
1141,1,3,0,1,1,0,1,3129152111,3,1,1
1142,1,3,0,1,1,0,1,0,3,2,1
1143,1,3,0,1,1,0,1,981668463,1,-1,0
1144,1,3,0,1,1,0,1,1075838976,1,-1,0
1145,1,4,0,1,1,0,1,3223322624,3,1,1
1146,1,4,0,1,1,0,1,3129152111,3,1,1
1147,1,4,0,1,1,0,1,0,3,2,1
1148,1,4,0,1,1,0,1,981668463,3,2,1
1149,1,4,0,1,1,0,1,1075838976,3,2,1
1150,0,0,1,1,1,0,1,3223322624,0,0,1
1151,0,0,1,1,1,0,1,3129152111,0,0,1
1152,0,0,1,1,1,0,1,0,0,0,1
1153,0,0,1,1,1,0,1,981668463,0,0,1
1154,0,0,1,1,1,0,1,1075838976,0,0,1
1155,0,1,1,1,1,0,1,3223322624,2,0,1
1156,0,1,1,1,1,0,1,3129152111,2,0,1
1157,0,1,1,1,1,0,1,0,2,0,1
1158,0,1,1,1,1,0,1,981668463,2,0,1
1159,0,1,1,1,1,0,1,1075838976,2,0,1
1160,0,2,1,1,1,0,1,3223322624,3,0,1
1161,0,2,1,1,1,0,1,3129152111,3,0,1
1162,0,2,1,1,1,0,1,0,3,0,1
1163,0,2,1,1,1,0,1,981668463,3,0,1
1164,0,2,1,1,1,0,1,1075838976,3,0,1
1165,0,3,1,1,1,0,1,3223322624,3,0,1
1166,0,3,1,1,1,0,1,3129152111,3,0,1
1167,0,3,1,1,1,0,1,0,3,0,1
1168,0,3,1,1,1,0,1,981668463,3,0,1
1169,0,3,1,1,1,0,1,1075838976,3,0,1
1170,0,4,1,1,1,0,1,3223322624,3,0,1
1171,0,4,1,1,1,0,1,3129152111,3,0,1
1172,0,4,1,1,1,0,1,0,3,0,1
1173,0,4,1,1,1,0,1,981668463,3,0,1
1174,0,4,1,1,1,0,1,1075838976,3,0,1
1175,1,0,1,1,1,0,1,3223322624,1,-1,0
1176,1,0,1,1,1,0,1,3129152111,1,-1,0
1177,1,0,1,1,1,0,1,0,1,-1,0
1178,1,0,1,1,1,0,1,981668463,1,-1,0
1179,1,0,1,1,1,0,1,1075838976,1,-1,0
1180,1,1,1,1,1,0,1,3223322624,1,-1,0
1181,1,1,1,1,1,0,1,3129152111,1,-1,0
1182,1,1,1,1,1,0,1,0,1,-1,0
1183,1,1,1,1,1,0,1,981668463,1,-1,0
1184,1,1,1,1,1,0,1,1075838976,1,-1,0
1185,1,2,1,1,1,0,1,3223322624,1,-1,0
1186,1,2,1,1,1,0,1,3129152111,1,-1,0
1187,1,2,1,1,1,0,1,0,1,-1,0
1188,1,2,1,1,1,0,1,981668463,1,-1,0
1189,1,2,1,1,1,0,1,1075838976,1,-1,0
1190,1,3,1,1,1,0,1,3223322624,1,-1,0
1191,1,3,1,1,1,0,1,3129152111,1,-1,0
1192,1,3,1,1,1,0,1,0,1,-1,0
1193,1,3,1,1,1,0,1,981668463,1,-1,0
1194,1,3,1,1,1,0,1,1075838976,1,-1,0
1195,1,4,1,1,1,0,1,3223322624,1,-1,0
1196,1,4,1,1,1,0,1,3129152111,1,-1,0
1197,1,4,1,1,1,0,1,0,1,-1,0
1198,1,4,1,1,1,0,1,981668463,1,-1,0
1199,1,4,1,1,1,0,1,1075838976,1,-1,0
1200,0,0,0,0,0,1,1,3223322624,0,0,1
1201,0,0,0,0,0,1,1,3129152111,0,0,1
1202,0,0,0,0,0,1,1,0,0,0,1
1203,0,0,0,0,0,1,1,981668463,0,0,1
1204,0,0,0,0,0,1,1,1075838976,0,0,1
1205,0,1,0,0,0,1,1,3223322624,2,0,1
1206,0,1,0,0,0,1,1,3129152111,2,0,1
1207,0,1,0,0,0,1,1,0,2,0,1
1208,0,1,0,0,0,1,1,981668463,2,0,1
1209,0,1,0,0,0,1,1,1075838976,2,0,1
1210,0,2,0,0,0,1,1,3223322624,3,0,1
1211,0,2,0,0,0,1,1,3129152111,3,0,1
1212,0,2,0,0,0,1,1,0,3,0,1
1213,0,2,0,0,0,1,1,981668463,3,0,1
1214,0,2,0,0,0,1,1,1075838976,3,0,1
1215,0,3,0,0,0,1,1,3223322624,3,0,1
1216,0,3,0,0,0,1,1,3129152111,3,0,1
1217,0,3,0,0,0,1,1,0,3,0,1
1218,0,3,0,0,0,1,1,981668463,3,0,1
1219,0,3,0,0,0,1,1,1075838976,3,0,1
1220,0,4,0,0,0,1,1,3223322624,3,0,1
1221,0,4,0,0,0,1,1,3129152111,3,0,1
1222,0,4,0,0,0,1,1,0,3,0,1
1223,0,4,0,0,0,1,1,981668463,3,0,1
1224,0,4,0,0,0,1,1,1075838976,3,0,1
1225,1,0,0,0,0,1,1,3223322624,3,2,1
1226,1,0,0,0,0,1,1,3129152111,3,2,1
1227,1,0,0,0,0,1,1,0,3,2,1
1228,1,0,0,0,0,1,1,981668463,3,2,1
1229,1,0,0,0,0,1,1,1075838976,3,2,1
1230,1,1,0,0,0,1,1,3223322624,2,2,1
1231,1,1,0,0,0,1,1,3129152111,2,2,1
1232,1,1,0,0,0,1,1,0,2,2,1
1233,1,1,0,0,0,1,1,981668463,2,2,1
1234,1,1,0,0,0,1,1,1075838976,2,2,1
1235,1,2,0,0,0,1,1,3223322624,3,2,1
1236,1,2,0,0,0,1,1,3129152111,3,2,1
1237,1,2,0,0,0,1,1,0,3,2,1
1238,1,2,0,0,0,1,1,981668463,3,2,1
1239,1,2,0,0,0,1,1,1075838976,3,2,1
1240,1,3,0,0,0,1,1,3223322624,3,2,1
1241,1,3,0,0,0,1,1,3129152111,3,2,1
1242,1,3,0,0,0,1,1,0,3,2,1
1243,1,3,0,0,0,1,1,981668463,3,2,1
1244,1,3,0,0,0,1,1,1075838976,3,2,1
1245,1,4,0,0,0,1,1,3223322624,3,2,1
1246,1,4,0,0,0,1,1,3129152111,3,2,1
1247,1,4,0,0,0,1,1,0,3,2,1
1248,1,4,0,0,0,1,1,981668463,3,2,1
1249,1,4,0,0,0,1,1,1075838976,3,2,1
1250,0,0,1,0,0,1,1,3223322624,0,0,1
1251,0,0,1,0,0,1,1,3129152111,0,0,1
1252,0,0,1,0,0,1,1,0,0,0,1
1253,0,0,1,0,0,1,1,981668463,0,0,1
1254,0,0,1,0,0,1,1,1075838976,0,0,1
1255,0,1,1,0,0,1,1,3223322624,2,0,1
1256,0,1,1,0,0,1,1,3129152111,2,0,1
1257,0,1,1,0,0,1,1,0,2,0,1
1258,0,1,1,0,0,1,1,981668463,2,0,1
1259,0,1,1,0,0,1,1,1075838976,2,0,1
1260,0,2,1,0,0,1,1,3223322624,3,0,1
1261,0,2,1,0,0,1,1,3129152111,3,0,1
1262,0,2,1,0,0,1,1,0,3,0,1
1263,0,2,1,0,0,1,1,981668463,3,0,1
1264,0,2,1,0,0,1,1,1075838976,3,0,1
1265,0,3,1,0,0,1,1,3223322624,3,0,1
1266,0,3,1,0,0,1,1,3129152111,3,0,1
1267,0,3,1,0,0,1,1,0,3,0,1
1268,0,3,1,0,0,1,1,981668463,3,0,1
1269,0,3,1,0,0,1,1,1075838976,3,0,1
1270,0,4,1,0,0,1,1,3223322624,3,0,1
1271,0,4,1,0,0,1,1,3129152111,3,0,1
1272,0,4,1,0,0,1,1,0,3,0,1
1273,0,4,1,0,0,1,1,981668463,3,0,1
1274,0,4,1,0,0,1,1,1075838976,3,0,1
1275,1,0,1,0,0,1,1,3223322624,1,-1,0
1276,1,0,1,0,0,1,1,3129152111,1,-1,0
1277,1,0,1,0,0,1,1,0,1,-1,0
1278,1,0,1,0,0,1,1,981668463,1,-1,0
1279,1,0,1,0,0,1,1,1075838976,1,-1,0
1280,1,1,1,0,0,1,1,3223322624,1,-1,0
1281,1,1,1,0,0,1,1,3129152111,1,-1,0
1282,1,1,1,0,0,1,1,0,1,-1,0
1283,1,1,1,0,0,1,1,981668463,1,-1,0
1284,1,1,1,0,0,1,1,1075838976,1,-1,0
1285,1,2,1,0,0,1,1,3223322624,1,-1,0
1286,1,2,1,0,0,1,1,3129152111,1,-1,0
1287,1,2,1,0,0,1,1,0,1,-1,0
1288,1,2,1,0,0,1,1,981668463,1,-1,0
1289,1,2,1,0,0,1,1,1075838976,1,-1,0
1290,1,3,1,0,0,1,1,3223322624,1,-1,0
1291,1,3,1,0,0,1,1,3129152111,1,-1,0
1292,1,3,1,0,0,1,1,0,1,-1,0
1293,1,3,1,0,0,1,1,981668463,1,-1,0
1294,1,3,1,0,0,1,1,1075838976,1,-1,0
1295,1,4,1,0,0,1,1,3223322624,1,-1,0
1296,1,4,1,0,0,1,1,3129152111,1,-1,0
1297,1,4,1,0,0,1,1,0,1,-1,0
1298,1,4,1,0,0,1,1,981668463,1,-1,0
1299,1,4,1,0,0,1,1,1075838976,1,-1,0
1300,0,0,0,1,0,1,1,3223322624,0,0,1
1301,0,0,0,1,0,1,1,3129152111,0,0,1
1302,0,0,0,1,0,1,1,0,0,0,1
1303,0,0,0,1,0,1,1,981668463,0,0,1
1304,0,0,0,1,0,1,1,1075838976,0,0,1
1305,0,1,0,1,0,1,1,3223322624,2,0,1
1306,0,1,0,1,0,1,1,3129152111,2,0,1
1307,0,1,0,1,0,1,1,0,2,0,1
1308,0,1,0,1,0,1,1,981668463,2,0,1
1309,0,1,0,1,0,1,1,1075838976,2,0,1
1310,0,2,0,1,0,1,1,3223322624,3,0,1
1311,0,2,0,1,0,1,1,3129152111,3,0,1
1312,0,2,0,1,0,1,1,0,3,0,1
1313,0,2,0,1,0,1,1,981668463,3,0,1
1314,0,2,0,1,0,1,1,1075838976,3,0,1
1315,0,3,0,1,0,1,1,3223322624,3,0,1
1316,0,3,0,1,0,1,1,3129152111,3,0,1
1317,0,3,0,1,0,1,1,0,3,0,1
1318,0,3,0,1,0,1,1,981668463,3,0,1
1319,0,3,0,1,0,1,1,1075838976,3,0,1
1320,0,4,0,1,0,1,1,3223322624,3,0,1
1321,0,4,0,1,0,1,1,3129152111,3,0,1
1322,0,4,0,1,0,1,1,0,3,0,1
1323,0,4,0,1,0,1,1,981668463,3,0,1
1324,0,4,0,1,0,1,1,1075838976,3,0,1
1325,1,0,0,1,0,1,1,3223322624,4,2,1
1326,1,0,0,1,0,1,1,3129152111,4,2,1
1327,1,0,0,1,0,1,1,0,4,2,1
1328,1,0,0,1,0,1,1,981668463,4,2,1
1329,1,0,0,1,0,1,1,1075838976,4,2,1
1330,1,1,0,1,0,1,1,3223322624,4,2,1
1331,1,1,0,1,0,1,1,3129152111,4,2,1
1332,1,1,0,1,0,1,1,0,4,2,1
1333,1,1,0,1,0,1,1,981668463,4,2,1
1334,1,1,0,1,0,1,1,1075838976,4,2,1
1335,1,2,0,1,0,1,1,3223322624,4,2,1
1336,1,2,0,1,0,1,1,3129152111,4,2,1
1337,1,2,0,1,0,1,1,0,4,2,1
1338,1,2,0,1,0,1,1,981668463,4,2,1
1339,1,2,0,1,0,1,1,1075838976,4,2,1
1340,1,3,0,1,0,1,1,3223322624,4,2,1
1341,1,3,0,1,0,1,1,3129152111,4,2,1
1342,1,3,0,1,0,1,1,0,4,2,1
1343,1,3,0,1,0,1,1,981668463,4,2,1
1344,1,3,0,1,0,1,1,1075838976,4,2,1
1345,1,4,0,1,0,1,1,3223322624,4,2,1
1346,1,4,0,1,0,1,1,3129152111,4,2,1
1347,1,4,0,1,0,1,1,0,4,2,1
1348,1,4,0,1,0,1,1,981668463,4,2,1
1349,1,4,0,1,0,1,1,1075838976,4,2,1
1350,0,0,1,1,0,1,1,3223322624,0,0,1
1351,0,0,1,1,0,1,1,3129152111,0,0,1
1352,0,0,1,1,0,1,1,0,0,0,1
1353,0,0,1,1,0,1,1,981668463,0,0,1
1354,0,0,1,1,0,1,1,1075838976,0,0,1
1355,0,1,1,1,0,1,1,3223322624,2,0,1
1356,0,1,1,1,0,1,1,3129152111,2,0,1
1357,0,1,1,1,0,1,1,0,2,0,1
1358,0,1,1,1,0,1,1,981668463,2,0,1
1359,0,1,1,1,0,1,1,1075838976,2,0,1
1360,0,2,1,1,0,1,1,3223322624,3,0,1
1361,0,2,1,1,0,1,1,3129152111,3,0,1
1362,0,2,1,1,0,1,1,0,3,0,1
1363,0,2,1,1,0,1,1,981668463,3,0,1
1364,0,2,1,1,0,1,1,1075838976,3,0,1
1365,0,3,1,1,0,1,1,3223322624,3,0,1
1366,0,3,1,1,0,1,1,3129152111,3,0,1
1367,0,3,1,1,0,1,1,0,3,0,1
1368,0,3,1,1,0,1,1,981668463,3,0,1
1369,0,3,1,1,0,1,1,1075838976,3,0,1
1370,0,4,1,1,0,1,1,3223322624,3,0,1
1371,0,4,1,1,0,1,1,3129152111,3,0,1
1372,0,4,1,1,0,1,1,0,3,0,1
1373,0,4,1,1,0,1,1,981668463,3,0,1
1374,0,4,1,1,0,1,1,1075838976,3,0,1
1375,1,0,1,1,0,1,1,3223322624,1,-1,0
1376,1,0,1,1,0,1,1,3129152111,1,-1,0
1377,1,0,1,1,0,1,1,0,1,-1,0
1378,1,0,1,1,0,1,1,981668463,1,-1,0
1379,1,0,1,1,0,1,1,1075838976,1,-1,0
1380,1,1,1,1,0,1,1,3223322624,1,-1,0
1381,1,1,1,1,0,1,1,3129152111,1,-1,0
1382,1,1,1,1,0,1,1,0,1,-1,0
1383,1,1,1,1,0,1,1,981668463,1,-1,0
1384,1,1,1,1,0,1,1,1075838976,1,-1,0
1385,1,2,1,1,0,1,1,3223322624,1,-1,0
1386,1,2,1,1,0,1,1,3129152111,1,-1,0
1387,1,2,1,1,0,1,1,0,1,-1,0
1388,1,2,1,1,0,1,1,981668463,1,-1,0
1389,1,2,1,1,0,1,1,1075838976,1,-1,0
1390,1,3,1,1,0,1,1,3223322624,1,-1,0
1391,1,3,1,1,0,1,1,3129152111,1,-1,0
1392,1,3,1,1,0,1,1,0,1,-1,0
1393,1,3,1,1,0,1,1,981668463,1,-1,0
1394,1,3,1,1,0,1,1,1075838976,1,-1,0
1395,1,4,1,1,0,1,1,3223322624,1,-1,0
1396,1,4,1,1,0,1,1,3129152111,1,-1,0
1397,1,4,1,1,0,1,1,0,1,-1,0
1398,1,4,1,1,0,1,1,981668463,1,-1,0
1399,1,4,1,1,0,1,1,1075838976,1,-1,0
1400,0,0,0,0,1,1,1,3223322624,0,0,1
1401,0,0,0,0,1,1,1,3129152111,0,0,1
1402,0,0,0,0,1,1,1,0,0,0,1
1403,0,0,0,0,1,1,1,981668463,0,0,1
1404,0,0,0,0,1,1,1,1075838976,0,0,1
1405,0,1,0,0,1,1,1,3223322624,2,0,1
1406,0,1,0,0,1,1,1,3129152111,2,0,1
1407,0,1,0,0,1,1,1,0,2,0,1
1408,0,1,0,0,1,1,1,981668463,2,0,1
1409,0,1,0,0,1,1,1,1075838976,2,0,1
1410,0,2,0,0,1,1,1,3223322624,3,0,1
1411,0,2,0,0,1,1,1,3129152111,3,0,1
1412,0,2,0,0,1,1,1,0,3,0,1
1413,0,2,0,0,1,1,1,981668463,3,0,1
1414,0,2,0,0,1,1,1,1075838976,3,0,1
1415,0,3,0,0,1,1,1,3223322624,3,0,1
1416,0,3,0,0,1,1,1,3129152111,3,0,1
1417,0,3,0,0,1,1,1,0,3,0,1
1418,0,3,0,0,1,1,1,981668463,3,0,1
1419,0,3,0,0,1,1,1,1075838976,3,0,1
1420,0,4,0,0,1,1,1,3223322624,3,0,1
1421,0,4,0,0,1,1,1,3129152111,3,0,1
1422,0,4,0,0,1,1,1,0,3,0,1
1423,0,4,0,0,1,1,1,981668463,3,0,1
1424,0,4,0,0,1,1,1,1075838976,3,0,1
1425,1,0,0,0,1,1,1,3223322624,3,2,1
1426,1,0,0,0,1,1,1,3129152111,3,2,1
1427,1,0,0,0,1,1,1,0,3,2,1
1428,1,0,0,0,1,1,1,981668463,3,2,1
1429,1,0,0,0,1,1,1,1075838976,3,2,1
1430,1,1,0,0,1,1,1,3223322624,2,2,1
1431,1,1,0,0,1,1,1,3129152111,2,2,1
1432,1,1,0,0,1,1,1,0,2,2,1
1433,1,1,0,0,1,1,1,981668463,2,2,1
1434,1,1,0,0,1,1,1,1075838976,2,2,1
1435,1,2,0,0,1,1,1,3223322624,3,2,1
1436,1,2,0,0,1,1,1,3129152111,3,2,1
1437,1,2,0,0,1,1,1,0,3,2,1
1438,1,2,0,0,1,1,1,981668463,3,2,1
1439,1,2,0,0,1,1,1,1075838976,3,2,1
1440,1,3,0,0,1,1,1,3223322624,3,2,1
1441,1,3,0,0,1,1,1,3129152111,3,2,1
1442,1,3,0,0,1,1,1,0,3,2,1
1443,1,3,0,0,1,1,1,981668463,1,-1,0
1444,1,3,0,0,1,1,1,1075838976,1,-1,0
1445,1,4,0,0,1,1,1,3223322624,3,2,1
1446,1,4,0,0,1,1,1,3129152111,3,2,1
1447,1,4,0,0,1,1,1,0,3,2,1
1448,1,4,0,0,1,1,1,981668463,3,2,1
1449,1,4,0,0,1,1,1,1075838976,3,2,1
1450,0,0,1,0,1,1,1,3223322624,0,0,1
1451,0,0,1,0,1,1,1,3129152111,0,0,1
1452,0,0,1,0,1,1,1,0,0,0,1
1453,0,0,1,0,1,1,1,981668463,0,0,1
1454,0,0,1,0,1,1,1,1075838976,0,0,1
1455,0,1,1,0,1,1,1,3223322624,2,0,1
1456,0,1,1,0,1,1,1,3129152111,2,0,1
1457,0,1,1,0,1,1,1,0,2,0,1
1458,0,1,1,0,1,1,1,981668463,2,0,1
1459,0,1,1,0,1,1,1,1075838976,2,0,1
1460,0,2,1,0,1,1,1,3223322624,3,0,1
1461,0,2,1,0,1,1,1,3129152111,3,0,1
1462,0,2,1,0,1,1,1,0,3,0,1
1463,0,2,1,0,1,1,1,981668463,3,0,1
1464,0,2,1,0,1,1,1,1075838976,3,0,1
1465,0,3,1,0,1,1,1,3223322624,3,0,1
1466,0,3,1,0,1,1,1,3129152111,3,0,1
1467,0,3,1,0,1,1,1,0,3,0,1
1468,0,3,1,0,1,1,1,981668463,3,0,1
1469,0,3,1,0,1,1,1,1075838976,3,0,1
1470,0,4,1,0,1,1,1,3223322624,3,0,1
1471,0,4,1,0,1,1,1,3129152111,3,0,1
1472,0,4,1,0,1,1,1,0,3,0,1
1473,0,4,1,0,1,1,1,981668463,3,0,1
1474,0,4,1,0,1,1,1,1075838976,3,0,1
1475,1,0,1,0,1,1,1,3223322624,1,-1,0
1476,1,0,1,0,1,1,1,3129152111,1,-1,0
1477,1,0,1,0,1,1,1,0,1,-1,0
1478,1,0,1,0,1,1,1,981668463,1,-1,0
1479,1,0,1,0,1,1,1,1075838976,1,-1,0
1480,1,1,1,0,1,1,1,3223322624,1,-1,0
1481,1,1,1,0,1,1,1,3129152111,1,-1,0
1482,1,1,1,0,1,1,1,0,1,-1,0
1483,1,1,1,0,1,1,1,981668463,1,-1,0
1484,1,1,1,0,1,1,1,1075838976,1,-1,0
1485,1,2,1,0,1,1,1,3223322624,1,-1,0
1486,1,2,1,0,1,1,1,3129152111,1,-1,0
1487,1,2,1,0,1,1,1,0,1,-1,0
1488,1,2,1,0,1,1,1,981668463,1,-1,0
1489,1,2,1,0,1,1,1,1075838976,1,-1,0
1490,1,3,1,0,1,1,1,3223322624,1,-1,0
1491,1,3,1,0,1,1,1,3129152111,1,-1,0
1492,1,3,1,0,1,1,1,0,1,-1,0
1493,1,3,1,0,1,1,1,981668463,1,-1,0
1494,1,3,1,0,1,1,1,1075838976,1,-1,0
1495,1,4,1,0,1,1,1,3223322624,1,-1,0
1496,1,4,1,0,1,1,1,3129152111,1,-1,0
1497,1,4,1,0,1,1,1,0,1,-1,0
1498,1,4,1,0,1,1,1,981668463,1,-1,0
1499,1,4,1,0,1,1,1,1075838976,1,-1,0
1500,0,0,0,1,1,1,1,3223322624,0,0,1
1501,0,0,0,1,1,1,1,3129152111,0,0,1
1502,0,0,0,1,1,1,1,0,0,0,1
1503,0,0,0,1,1,1,1,981668463,0,0,1
1504,0,0,0,1,1,1,1,1075838976,0,0,1
1505,0,1,0,1,1,1,1,3223322624,2,0,1
1506,0,1,0,1,1,1,1,3129152111,2,0,1
1507,0,1,0,1,1,1,1,0,2,0,1
1508,0,1,0,1,1,1,1,981668463,2,0,1
1509,0,1,0,1,1,1,1,1075838976,2,0,1
1510,0,2,0,1,1,1,1,3223322624,3,0,1
1511,0,2,0,1,1,1,1,3129152111,3,0,1
1512,0,2,0,1,1,1,1,0,3,0,1
1513,0,2,0,1,1,1,1,981668463,3,0,1
1514,0,2,0,1,1,1,1,1075838976,3,0,1
1515,0,3,0,1,1,1,1,3223322624,3,0,1
1516,0,3,0,1,1,1,1,3129152111,3,0,1
1517,0,3,0,1,1,1,1,0,3,0,1
1518,0,3,0,1,1,1,1,981668463,3,0,1
1519,0,3,0,1,1,1,1,1075838976,3,0,1
1520,0,4,0,1,1,1,1,3223322624,3,0,1
1521,0,4,0,1,1,1,1,3129152111,3,0,1
1522,0,4,0,1,1,1,1,0,3,0,1
1523,0,4,0,1,1,1,1,981668463,3,0,1
1524,0,4,0,1,1,1,1,1075838976,3,0,1
1525,1,0,0,1,1,1,1,3223322624,3,2,1
1526,1,0,0,1,1,1,1,3129152111,3,2,1
1527,1,0,0,1,1,1,1,0,3,2,1
1528,1,0,0,1,1,1,1,981668463,3,2,1
1529,1,0,0,1,1,1,1,1075838976,3,2,1
1530,1,1,0,1,1,1,1,3223322624,2,2,1
1531,1,1,0,1,1,1,1,3129152111,2,2,1
1532,1,1,0,1,1,1,1,0,2,2,1
1533,1,1,0,1,1,1,1,981668463,2,2,1
1534,1,1,0,1,1,1,1,1075838976,2,2,1
1535,1,2,0,1,1,1,1,3223322624,3,2,1
1536,1,2,0,1,1,1,1,3129152111,3,2,1
1537,1,2,0,1,1,1,1,0,3,2,1
1538,1,2,0,1,1,1,1,981668463,3,2,1
1539,1,2,0,1,1,1,1,1075838976,3,2,1
1540,1,3,0,1,1,1,1,3223322624,3,2,1
1541,1,3,0,1,1,1,1,3129152111,3,2,1
1542,1,3,0,1,1,1,1,0,3,2,1
1543,1,3,0,1,1,1,1,981668463,1,-1,0
1544,1,3,0,1,1,1,1,1075838976,1,-1,0
1545,1,4,0,1,1,1,1,3223322624,3,2,1
1546,1,4,0,1,1,1,1,3129152111,3,2,1
1547,1,4,0,1,1,1,1,0,3,2,1
1548,1,4,0,1,1,1,1,981668463,3,2,1
1549,1,4,0,1,1,1,1,1075838976,3,2,1
1550,0,0,1,1,1,1,1,3223322624,0,0,1
1551,0,0,1,1,1,1,1,3129152111,0,0,1
1552,0,0,1,1,1,1,1,0,0,0,1
1553,0,0,1,1,1,1,1,981668463,0,0,1
1554,0,0,1,1,1,1,1,1075838976,0,0,1
1555,0,1,1,1,1,1,1,3223322624,2,0,1
