#location_offset
kind,lat,lng,a,b,out1,out2
proportion,450000000,1799999000,450000000,-1799999000,3381631060,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,450000000,1799999000,450000000,-1799999000,0,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,450000000,1799999000,450000000,-1799999000,1065353216,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,450000000,1799999000,450000000,-1799999000,3376229028,600000000
proportion_q,600000000,0,0,0,0,0
proportion,450000000,1799999000,450000000,-1799999000,3381627664,10
proportion_q,10,10,0,0,0,0
proportion,450000000,1799999000,600000000,0,1068998401,0
proportion_q,0,0,0,0,0,0
proportion,450000000,1799999000,600000000,0,3213381205,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,450000000,1799999000,600000000,0,1043656726,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,450000000,1799999000,600000000,0,1059874164,899000000
proportion_q,899000000,0,0,0,0,0
proportion,450000000,1799999000,600000000,0,1068078130,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,450000000,1799999000,600000000,0,0,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,450000000,1799999000,600000000,0,3047819621,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,450000000,1799999000,600000000,0,1065353216,600000000
proportion_q,600000000,0,0,0,0,0
proportion,450000000,1799999000,600000000,0,1068998401,10
proportion_q,10,10,0,0,0,0
proportion,450000000,1799999000,10,10,1065353216,0
proportion_q,0,0,0,0,0,0
proportion,450000000,1799999000,10,10,3207483470,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,450000000,1799999000,10,10,1050052424,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,450000000,1799999000,10,10,1050880850,899000000
proportion_q,899000000,0,0,0,0,0
proportion,450000000,1799999000,10,10,1066499434,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,450000000,1799999000,10,10,2147483648,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,450000000,1799999000,10,10,3042227307,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,450000000,1799999000,10,10,1058495021,600000000
proportion_q,600000000,0,0,0,0,0
proportion,450000000,1799999000,10,10,1065353216,10
proportion_q,10,10,0,0,0,0
proportion,450000000,-1799999000,0,0,1065353216,0
proportion_q,0,0,0,0,0,0
proportion,450000000,-1799999000,0,0,1059668721,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,450000000,-1799999000,0,0,3176011186,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,450000000,-1799999000,0,0,1050880850,899000000
proportion_q,899000000,0,0,0,0,0
proportion,450000000,-1799999000,0,0,1066499434,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,450000000,-1799999000,0,0,3042227307,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,450000000,-1799999000,0,0,0,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,450000000,-1799999000,0,0,1058495021,600000000
proportion_q,600000000,0,0,0,0,0
proportion,450000000,-1799999000,0,0,1065353216,10
proportion_q,10,10,0,0,0,0
proportion,450000000,-1799999000,515080000,-1268000,1068407461,0
proportion_q,0,0,0,0,0,0
proportion,450000000,-1799999000,515080000,-1268000,1065353216,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,450000000,-1799999000,515080000,-1268000,3197474026,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,450000000,-1799999000,515080000,-1268000,1058558088,899000000
proportion_q,899000000,0,0,0,0,0
proportion,450000000,-1799999000,515080000,-1268000,1068070494,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,450000000,-1799999000,515080000,-1268000,3047032168,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,450000000,-1799999000,515080000,-1268000,0,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,450000000,-1799999000,515080000,-1268000,1063994710,600000000
proportion_q,600000000,0,0,0,0,0
proportion,450000000,-1799999000,515080000,-1268000,1068407461,10
proportion_q,10,10,0,0,0,0
proportion,450000000,-1799999000,-353632621,1491652374,3192820678,0
proportion_q,0,0,0,0,0,0
proportion,450000000,-1799999000,-353632621,1491652374,3205585389,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,450000000,-1799999000,-353632621,1491652374,1065353216,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,450000000,-1799999000,-353632621,1491652374,3209044881,899000000
proportion_q,899000000,0,0,0,0,0
proportion,450000000,-1799999000,-353632621,1491652374,1061561771,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,450000000,-1799999000,-353632621,1491652374,891130757,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,450000000,-1799999000,-353632621,1491652374,2147483648,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,450000000,-1799999000,-353632621,1491652374,3206422658,600000000
proportion_q,600000000,0,0,0,0,0
proportion,450000000,-1799999000,-353632621,1491652374,3192820678,10
proportion_q,10,10,0,0,0,0
proportion,450000000,-1799999000,899000000,0,1068665988,0
proportion_q,0,0,0,0,0,0
proportion,450000000,-1799999000,899000000,0,1067553342,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,450000000,-1799999000,899000000,0,3210234939,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,450000000,-1799999000,899000000,0,1065353216,899000000
proportion_q,899000000,0,0,0,0,0
proportion,450000000,-1799999000,899000000,0,1062001913,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,450000000,-1799999000,899000000,0,3049339317,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,450000000,-1799999000,899000000,0,0,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,450000000,-1799999000,899000000,0,1067155050,600000000
proportion_q,600000000,0,0,0,0,0
proportion,450000000,-1799999000,899000000,0,1068665988,10
proportion_q,10,10,0,0,0,0
proportion,450000000,-1799999000,-899000000,0,1060914155,0
proportion_q,0,0,0,0,0,0
proportion,450000000,-1799999000,-899000000,0,1054118781,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,450000000,-1799999000,-899000000,0,1040173825,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,450000000,-1799999000,-899000000,0,1039286954,899000000
proportion_q,899000000,0,0,0,0,0
proportion,450000000,-1799999000,-899000000,0,1065353216,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,450000000,-1799999000,-899000000,0,3037309873,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,450000000,-1799999000,-899000000,0,0,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,450000000,-1799999000,-899000000,0,1052041133,600000000
proportion_q,600000000,0,0,0,0,0
proportion,450000000,-1799999000,-899000000,0,1060914155,10
proportion_q,10,10,0,0,0,0
proportion,450000000,-1799999000,450000000,1799999000,3381627664,0
proportion_q,0,0,0,0,0,0
proportion,450000000,-1799999000,450000000,1799999000,3377381651,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,450000000,-1799999000,450000000,1799999000,1213475895,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,450000000,-1799999000,450000000,1799999000,3371062470,899000000
proportion_q,899000000,0,0,0,0,0
proportion,450000000,-1799999000,450000000,1799999000,3381631060,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,450000000,-1799999000,450000000,1799999000,1065353216,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,450000000,-1799999000,450000000,1799999000,0,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,450000000,-1799999000,450000000,1799999000,3376229028,600000000
proportion_q,600000000,0,0,0,0,0
proportion,450000000,-1799999000,450000000,1799999000,3381627664,10
proportion_q,10,10,0,0,0,0
proportion,450000000,-1799999000,450000000,-1799999000,1065353216,0
proportion_q,0,0,0,0,0,0
proportion,450000000,-1799999000,450000000,-1799999000,1065353216,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,450000000,-1799999000,450000000,-1799999000,1065353216,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,450000000,-1799999000,450000000,-1799999000,1065353216,899000000
proportion_q,899000000,0,0,0,0,0
proportion,450000000,-1799999000,450000000,-1799999000,1065353216,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,450000000,-1799999000,450000000,-1799999000,1065353216,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,450000000,-1799999000,450000000,-1799999000,1065353216,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,450000000,-1799999000,450000000,-1799999000,1065353216,600000000
proportion_q,600000000,0,0,0,0,0
proportion,450000000,-1799999000,450000000,-1799999000,1065353216,10
proportion_q,10,10,0,0,0,0
proportion,450000000,-1799999000,600000000,0,1068998401,0
proportion_q,0,0,0,0,0,0
proportion,450000000,-1799999000,600000000,0,1066031439,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,450000000,-1799999000,600000000,0,3200213508,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,450000000,-1799999000,600000000,0,1059874164,899000000
proportion_q,899000000,0,0,0,0,0
proportion,450000000,-1799999000,600000000,0,1068078130,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,450000000,-1799999000,600000000,0,3047819621,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,450000000,-1799999000,600000000,0,0,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,450000000,-1799999000,600000000,0,1065353216,600000000
proportion_q,600000000,0,0,0,0,0
proportion,450000000,-1799999000,600000000,0,1068998401,10
proportion_q,10,10,0,0,0,0
proportion,450000000,-1799999000,10,10,1065353216,0
proportion_q,0,0,0,0,0,0
proportion,450000000,-1799999000,10,10,1059668721,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,450000000,-1799999000,10,10,3176011186,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,450000000,-1799999000,10,10,1050880850,899000000
proportion_q,899000000,0,0,0,0,0
proportion,450000000,-1799999000,10,10,1066499434,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,450000000,-1799999000,10,10,3042227307,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,450000000,-1799999000,10,10,0,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,450000000,-1799999000,10,10,1058495021,600000000
proportion_q,600000000,0,0,0,0,0
proportion,450000000,-1799999000,10,10,1065353216,10
proportion_q,10,10,0,0,0,0
proportion,600000000,0,0,0,1065353216,0
proportion_q,0,0,0,0,0,0
proportion,600000000,0,0,0,1041296926,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,600000000,0,0,0,1070297359,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,600000000,0,0,0,3204392333,899000000
proportion_q,899000000,0,0,0,0,0
proportion,600000000,0,0,0,1075831987,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,600000000,0,0,0,1048576000,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,600000000,0,0,0,1048576000,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,600000000,0,0,0,0,600000000
proportion_q,600000000,0,0,0,0,0
proportion,600000000,0,0,0,1065353216,10
proportion_q,10,10,0,0,0,0
proportion,600000000,0,515080000,-1268000,1088558150,0
proportion_q,0,0,0,0,0,0
proportion,600000000,0,515080000,-1268000,1065353216,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,600000000,0,515080000,-1268000,1093753681,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,600000000,0,515080000,-1268000,3227603802,899000000
proportion_q,899000000,0,0,0,0,0
proportion,600000000,0,515080000,-1268000,1099773071,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,600000000,0,515080000,-1268000,1070871457,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,600000000,0,515080000,-1268000,1072690410,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,600000000,0,515080000,-1268000,2147483648,600000000
proportion_q,600000000,0,0,0,0,0
proportion,600000000,0,515080000,-1268000,1088558150,10
proportion_q,10,10,0,0,0,0
proportion,600000000,0,-353632621,1491652374,1044458257,0
proportion_q,0,0,0,0,0,0
proportion,600000000,0,-353632621,1491652374,1020782799,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,600000000,0,-353632621,1491652374,1065353216,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,600000000,0,-353632621,1491652374,3183511099,899000000
proportion_q,899000000,0,0,0,0,0
proportion,600000000,0,-353632621,1491652374,1056001185,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,600000000,0,-353632621,1491652374,1058199942,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,600000000,0,-353632621,1491652374,3203754058,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,600000000,0,-353632621,1491652374,0,600000000
proportion_q,600000000,0,0,0,0,0
proportion,600000000,0,-353632621,1491652374,1044458257,10
proportion_q,10,10,0,0,0,0
proportion,600000000,0,899000000,0,3221253527,0
proportion_q,0,0,0,0,0,0
proportion,600000000,0,899000000,0,3197200947,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,600000000,0,899000000,0,3226214205,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,600000000,0,899000000,0,1065353216,899000000
proportion_q,899000000,0,0,0,0,0
proportion,600000000,0,899000000,0,3231739288,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,600000000,0,899000000,0,3204476311,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,600000000,0,899000000,0,3204476311,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,600000000,0,899000000,0,0,600000000
proportion_q,600000000,0,0,0,0,0
proportion,600000000,0,899000000,0,3221253527,10
proportion_q,10,10,0,0,0,0
proportion,600000000,0,-899000000,0,1053618118,0
proportion_q,0,0,0,0,0,0
proportion,600000000,0,-899000000,0,1030228732,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,600000000,0,-899000000,0,1059249315,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,600000000,0,-899000000,0,3192668389,899000000
proportion_q,899000000,0,0,0,0,0
proportion,600000000,0,-899000000,0,1065353216,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,600000000,0,-899000000,0,1036840902,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,600000000,0,-899000000,0,1036840902,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,600000000,0,-899000000,0,0,600000000
proportion_q,600000000,0,0,0,0,0
proportion,600000000,0,-899000000,0,1053618118,10
proportion_q,10,10,0,0,0,0
proportion,600000000,0,450000000,1799999000,1033285486,0
proportion_q,0,0,0,0,0,0
proportion,600000000,0,450000000,1799999000,1008739479,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,600000000,0,450000000,1799999000,1068896738,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,600000000,0,450000000,1799999000,3172347609,899000000
proportion_q,899000000,0,0,0,0,0
proportion,600000000,0,450000000,1799999000,1044134693,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,600000000,0,450000000,1799999000,1065353216,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,600000000,0,450000000,1799999000,3212219658,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,600000000,0,450000000,1799999000,0,600000000
proportion_q,600000000,0,0,0,0,0
proportion,600000000,0,450000000,1799999000,1033285487,10
proportion_q,10,10,0,0,0,0
proportion,600000000,0,450000000,-1799999000,1033285486,0
proportion_q,0,0,0,0,0,0
proportion,600000000,0,450000000,-1799999000,1010112194,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,600000000,0,450000000,-1799999000,3214418425,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,600000000,0,450000000,-1799999000,3172347609,899000000
proportion_q,899000000,0,0,0,0,0
proportion,600000000,0,450000000,-1799999000,1044134693,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,600000000,0,450000000,-1799999000,3212219658,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,600000000,0,450000000,-1799999000,1065353216,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,600000000,0,450000000,-1799999000,2147483648,600000000
proportion_q,600000000,0,0,0,0,0
proportion,600000000,0,450000000,-1799999000,1033285485,10
proportion_q,10,10,0,0,0,0
proportion,600000000,0,600000000,0,1065353216,0
proportion_q,0,0,0,0,0,0
proportion,600000000,0,600000000,0,1065353216,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,600000000,0,600000000,0,1065353216,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,600000000,0,600000000,0,1065353216,899000000
proportion_q,899000000,0,0,0,0,0
proportion,600000000,0,600000000,0,1065353216,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,600000000,0,600000000,0,1065353216,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,600000000,0,600000000,0,1065353216,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,600000000,0,600000000,0,1065353216,600000000
proportion_q,600000000,0,0,0,0,0
proportion,600000000,0,600000000,0,1065353216,10
proportion_q,10,10,0,0,0,0
proportion,600000000,0,10,10,1065353216,0
proportion_q,0,0,0,0,0,0
proportion,600000000,0,10,10,1041296926,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,600000000,0,10,10,1070297359,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,600000000,0,10,10,3204392333,899000000
proportion_q,899000000,0,0,0,0,0
proportion,600000000,0,10,10,1075831987,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,600000000,0,10,10,1048576001,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,600000000,0,10,10,1048575998,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,600000000,0,10,10,0,600000000
proportion_q,600000000,0,0,0,0,0
proportion,600000000,0,10,10,1065353216,10
proportion_q,10,10,0,0,0,0
proportion,10,10,0,0,1065353216,0
proportion_q,0,0,0,0,0,0
proportion,10,10,0,0,3418623296,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,10,10,0,0,3427507861,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,10,10,0,0,3425400955,899000000
proportion_q,899000000,0,0,0,0,0
proportion,10,10,0,0,1277917307,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,10,10,0,0,3435758203,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,10,10,0,0,1281842085,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,10,10,0,0,3420774847,600000000
proportion_q,600000000,0,0,0,0,0
proportion,10,10,0,0,2147483648,10
proportion_q,10,10,0,0,0,0
proportion,10,10,515080000,-1268000,2997249530,0
proportion_q,0,0,0,0,0,0
proportion,10,10,515080000,-1268000,1065353216,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,10,10,515080000,-1268000,3207680773,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,10,10,515080000,-1268000,1071605676,899000000
proportion_q,899000000,0,0,0,0,0
proportion,10,10,515080000,-1268000,3219089324,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,10,10,515080000,-1268000,1063113255,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,10,10,515080000,-1268000,1063353455,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,10,10,515080000,-1268000,1066736178,600000000
proportion_q,600000000,0,0,0,0,0
proportion,10,10,515080000,-1268000,0,10
proportion_q,10,10,0,0,0,0
proportion,10,10,-353632621,1491652374,2980775216,0
proportion_q,0,0,0,0,0,0
proportion,10,10,-353632621,1491652374,3182393833,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,10,10,-353632621,1491652374,1065353216,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,10,10,-353632621,1491652374,3189229624,899000000
proportion_q,899000000,0,0,0,0,0
proportion,10,10,-353632621,1491652374,1041745976,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,10,10,-353632621,1491652374,1065585722,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,10,10,-353632621,1491652374,3214314152,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,10,10,-353632621,1491652374,3184171499,600000000
proportion_q,600000000,0,0,0,0,0
proportion,10,10,-353632621,1491652374,0,10
proportion_q,10,10,0,0,0,0
proportion,10,10,899000000,0,2990479753,0
proportion_q,0,0,0,0,0,0
proportion,10,10,899000000,0,1058188467,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,10,10,899000000,0,3200870087,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,10,10,899000000,0,1065353216,899000000
proportion_q,899000000,0,0,0,0,0
proportion,10,10,899000000,0,3212836864,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,10,10,899000000,0,1056973939,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,10,10,899000000,0,1056973939,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,10,10,899000000,0,1059773252,600000000
proportion_q,600000000,0,0,0,0,0
proportion,10,10,899000000,0,0,10
proportion_q,10,10,0,0,0,0
proportion,10,10,-899000000,0,842996105,0
proportion_q,0,0,0,0,0,0
proportion,10,10,-899000000,0,3205672115,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,10,10,-899000000,0,1053386439,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,10,10,-899000000,0,3212836864,899000000
proportion_q,899000000,0,0,0,0,0
proportion,10,10,-899000000,0,1065353216,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,10,10,-899000000,0,3204457587,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,10,10,-899000000,0,3204457587,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,10,10,-899000000,0,3207256900,600000000
proportion_q,600000000,0,0,0,0,0
proportion,10,10,-899000000,0,2147483648,10
proportion_q,10,10,0,0,0,0
proportion,10,10,450000000,1799999000,2985598219,0
proportion_q,0,0,0,0,0,0
proportion,10,10,450000000,1799999000,1033805991,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,10,10,450000000,1799999000,1061036042,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,10,10,450000000,1799999000,1040945954,899000000
proportion_q,899000000,0,0,0,0,0
proportion,10,10,450000000,1799999000,3188429602,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,10,10,450000000,1799999000,1065353216,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,10,10,450000000,1799999000,3210547527,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,10,10,450000000,1799999000,1035619968,600000000
proportion_q,600000000,0,0,0,0,0
proportion,10,10,450000000,1799999000,0,10
proportion_q,10,10,0,0,0,0
proportion,10,10,450000000,-1799999000,831286360,0
proportion_q,0,0,0,0,0,0
proportion,10,10,450000000,-1799999000,1033977762,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,10,10,450000000,-1799999000,3210318765,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,10,10,450000000,-1799999000,1040945954,899000000
proportion_q,899000000,0,0,0,0,0
proportion,10,10,450000000,-1799999000,3188429602,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,10,10,450000000,-1799999000,3210547527,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,10,10,450000000,-1799999000,1065353216,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,10,10,450000000,-1799999000,1035619969,600000000
proportion_q,600000000,0,0,0,0,0
proportion,10,10,450000000,-1799999000,0,10
proportion_q,10,10,0,0,0,0
proportion,10,10,600000000,0,2995726947,0
proportion_q,0,0,0,0,0,0
proportion,10,10,600000000,0,1062978681,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,10,10,600000000,0,3205947934,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,10,10,600000000,0,1069533539,899000000
proportion_q,899000000,0,0,0,0,0
proportion,10,10,600000000,0,3217017187,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,10,10,600000000,0,1061158911,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,10,10,600000000,0,1061158913,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,10,10,600000000,0,1065353216,600000000
proportion_q,600000000,0,0,0,0,0
proportion,10,10,600000000,0,0,10
proportion_q,10,10,0,0,0,0
proportion,10,10,10,10,1065353216,0
proportion_q,0,0,0,0,0,0
proportion,10,10,10,10,1065353216,515080000
proportion_q,515080000,-1268000,0,0,0,0
proportion,10,10,10,10,1065353216,-353632621
proportion_q,-353632621,1491652374,0,0,0,0
proportion,10,10,10,10,1065353216,899000000
proportion_q,899000000,0,0,0,0,0
proportion,10,10,10,10,1065353216,-899000000
proportion_q,-899000000,0,0,0,0,0
proportion,10,10,10,10,1065353216,450000000
proportion_q,450000000,1799999000,0,0,0,0
proportion,10,10,10,10,1065353216,450000000
proportion_q,450000000,-1799999000,0,0,0,0
proportion,10,10,10,10,1065353216,600000000
proportion_q,600000000,0,0,0,0,0
proportion,10,10,10,10,1065353216,10
proportion_q,10,10,0,0,0,0
