#geometry
idx,flare_sec,flare_alt,flare_effect,groundspeed,land_sinkrate,prev_lat,prev_lng,prev_alt,next_lat,next_lng,next_alt,cur_lat,cur_lng,cur_alt,slope,offset_cm,aim_lat,aim_lng,aim_alt,alt_proportion
327,1086324736,0,0,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027831212,-2621,-353600908,1491691261,1629,1064436707
328,1086324736,0,0,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028367852,-4471,-353600908,1491691261,1529,1060875492
329,1086324736,0,0,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028428283,-12483,-353600908,1491691261,1517,1057297709
330,1086324736,0,0,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027831212,-2621,-353600908,1491691261,1629,1064436707
331,1086324736,0,0,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028367852,-4471,-353600908,1491691261,1529,1060875492
332,1086324736,0,0,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028428283,-12483,-353600908,1491691261,1517,1057297709
333,1086324736,0,0,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027831212,-2621,-353600908,1491691261,1629,1064436707
334,1086324736,0,0,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028367852,-4471,-353600908,1491691261,1529,1060875492
335,1086324736,0,0,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028428283,-12483,-353600908,1491691261,1517,1057297709
336,1086324736,0,0,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027831212,-2621,-353600908,1491691261,1629,1064436707
337,1086324736,0,0,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028367852,-4471,-353600908,1491691261,1529,1060875492
338,1086324736,0,0,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028428283,-12483,-353600908,1491691261,1517,1057297709
339,1086324736,0,0,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027831212,-2621,-353600908,1491691261,1629,1064436707
340,1086324736,0,0,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028367852,-4471,-353600908,1491691261,1529,1060875492
341,1086324736,0,0,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028428283,-12483,-353600908,1491691261,1517,1057297709
342,1086324736,0,60,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027758463,-2608,-353600890,1491691283,1642,1064437179
343,1086324736,0,60,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028358457,-4470,-353600890,1491691283,1530,1060876900
344,1086324736,0,60,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028426397,-12482,-353600890,1491691283,1518,1057298620
345,1086324736,0,60,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027758463,-2608,-353600890,1491691283,1642,1064437179
346,1086324736,0,60,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028358457,-4470,-353600890,1491691283,1530,1060876900
347,1086324736,0,60,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028426397,-12482,-353600890,1491691283,1518,1057298620
348,1086324736,0,60,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027758463,-2608,-353600890,1491691283,1642,1064437179
349,1086324736,0,60,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028358457,-4470,-353600890,1491691283,1530,1060876900
350,1086324736,0,60,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028426397,-12482,-353600890,1491691283,1518,1057298620
351,1086324736,0,60,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027758463,-2608,-353600890,1491691283,1642,1064437179
352,1086324736,0,60,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028358457,-4470,-353600890,1491691283,1530,1060876900
353,1086324736,0,60,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028426397,-12482,-353600890,1491691283,1518,1057298620
354,1086324736,0,60,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027758463,-2608,-353600890,1491691283,1642,1064437179
355,1086324736,0,60,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028358457,-4470,-353600890,1491691283,1530,1060876900
356,1086324736,0,60,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028426397,-12482,-353600890,1491691283,1518,1057298620
357,1086324736,0,60,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027758463,-2608,-353600890,1491691283,1642,1064437179
358,1086324736,0,60,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028358457,-4470,-353600890,1491691283,1530,1060876900
359,1086324736,0,60,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028426397,-12482,-353600890,1491691283,1518,1057298620
360,1086324736,0,100,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027715209,-2600,-353600880,1491691296,1650,1064437450
361,1086324736,0,100,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028352827,-4469,-353600880,1491691296,1531,1060877706
362,1086324736,0,100,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028425266,-12482,-353600880,1491691296,1518,1057299144
363,1086324736,0,100,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027715209,-2600,-353600880,1491691296,1650,1064437450
364,1086324736,0,100,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028352827,-4469,-353600880,1491691296,1531,1060877706
365,1086324736,0,100,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028425266,-12482,-353600880,1491691296,1518,1057299144
366,1086324736,0,100,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027715209,-2600,-353600880,1491691296,1650,1064437450
367,1086324736,0,100,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028352827,-4469,-353600880,1491691296,1531,1060877706
368,1086324736,0,100,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028425266,-12482,-353600880,1491691296,1518,1057299144
369,1086324736,0,100,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027715209,-2600,-353600880,1491691296,1650,1064437450
370,1086324736,0,100,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028352827,-4469,-353600880,1491691296,1531,1060877706
371,1086324736,0,100,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028425266,-12482,-353600880,1491691296,1518,1057299144
372,1086324736,0,100,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027715209,-2600,-353600880,1491691296,1650,1064437450
373,1086324736,0,100,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028352827,-4469,-353600880,1491691296,1531,1060877706
374,1086324736,0,100,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028425266,-12482,-353600880,1491691296,1518,1057299144
375,1086324736,0,100,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027715209,-2600,-353600880,1491691296,1650,1064437450
376,1086324736,0,100,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028352827,-4469,-353600880,1491691296,1531,1060877706
377,1086324736,0,100,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028425266,-12482,-353600880,1491691296,1518,1057299144
378,1086324736,1077936128,0,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027831212,-2621,-353600908,1491691261,1629,1064436707
379,1086324736,1077936128,0,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028367852,-4471,-353600908,1491691261,1529,1060875492
380,1086324736,1077936128,0,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028428283,-12483,-353600908,1491691261,1517,1057297709
381,1086324736,1077936128,0,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027831212,-2621,-353600908,1491691261,1629,1064436707
382,1086324736,1077936128,0,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028367852,-4471,-353600908,1491691261,1529,1060875492
383,1086324736,1077936128,0,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028428283,-12483,-353600908,1491691261,1517,1057297709
384,1086324736,1077936128,0,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027831212,-2621,-353600908,1491691261,1629,1064436707
385,1086324736,1077936128,0,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028367852,-4471,-353600908,1491691261,1529,1060875492
386,1086324736,1077936128,0,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028428283,-12483,-353600908,1491691261,1517,1057297709
387,1086324736,1077936128,0,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027831212,-2621,-353600908,1491691261,1629,1064436707
388,1086324736,1077936128,0,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028367852,-4471,-353600908,1491691261,1529,1060875492
389,1086324736,1077936128,0,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028428283,-12483,-353600908,1491691261,1517,1057297709
390,1086324736,1077936128,0,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027831212,-2621,-353600908,1491691261,1629,1064436707
391,1086324736,1077936128,0,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028367852,-4471,-353600908,1491691261,1529,1060875492
392,1086324736,1077936128,0,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028428283,-12483,-353600908,1491691261,1517,1057297709
393,1086324736,1077936128,0,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027831212,-2621,-353600908,1491691261,1629,1064436707
394,1086324736,1077936128,0,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028367852,-4471,-353600908,1491691261,1529,1060875492
395,1086324736,1077936128,0,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028428283,-12483,-353600908,1491691261,1517,1057297709
396,1086324736,1077936128,60,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027758463,-2608,-353600890,1491691283,1642,1064437179
397,1086324736,1077936128,60,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028358457,-4470,-353600890,1491691283,1530,1060876900
398,1086324736,1077936128,60,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028426397,-12482,-353600890,1491691283,1518,1057298620
399,1086324736,1077936128,60,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027758463,-2608,-353600890,1491691283,1642,1064437179
400,1086324736,1077936128,60,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028358457,-4470,-353600890,1491691283,1530,1060876900
401,1086324736,1077936128,60,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028426397,-12482,-353600890,1491691283,1518,1057298620
402,1086324736,1077936128,60,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027758463,-2608,-353600890,1491691283,1642,1064437179
403,1086324736,1077936128,60,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028358457,-4470,-353600890,1491691283,1530,1060876900
404,1086324736,1077936128,60,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028426397,-12482,-353600890,1491691283,1518,1057298620
405,1086324736,1077936128,60,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027758463,-2608,-353600890,1491691283,1642,1064437179
406,1086324736,1077936128,60,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028358457,-4470,-353600890,1491691283,1530,1060876900
407,1086324736,1077936128,60,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028426397,-12482,-353600890,1491691283,1518,1057298620
408,1086324736,1077936128,60,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027758463,-2608,-353600890,1491691283,1642,1064437179
409,1086324736,1077936128,60,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028358457,-4470,-353600890,1491691283,1530,1060876900
410,1086324736,1077936128,60,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028426397,-12482,-353600890,1491691283,1518,1057298620
411,1086324736,1077936128,60,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027758463,-2608,-353600890,1491691283,1642,1064437179
412,1086324736,1077936128,60,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028358457,-4470,-353600890,1491691283,1530,1060876900
413,1086324736,1077936128,60,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028426397,-12482,-353600890,1491691283,1518,1057298620
414,1086324736,1077936128,100,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027715209,-2600,-353600880,1491691296,1650,1064437450
415,1086324736,1077936128,100,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028352827,-4469,-353600880,1491691296,1531,1060877706
416,1086324736,1077936128,100,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028425266,-12482,-353600880,1491691296,1518,1057299144
417,1086324736,1077936128,100,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027715209,-2600,-353600880,1491691296,1650,1064437450
418,1086324736,1077936128,100,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028352827,-4469,-353600880,1491691296,1531,1060877706
419,1086324736,1077936128,100,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028425266,-12482,-353600880,1491691296,1518,1057299144
420,1086324736,1077936128,100,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027715209,-2600,-353600880,1491691296,1650,1064437450
421,1086324736,1077936128,100,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028352827,-4469,-353600880,1491691296,1531,1060877706
422,1086324736,1077936128,100,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028425266,-12482,-353600880,1491691296,1518,1057299144
423,1086324736,1077936128,100,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027715209,-2600,-353600880,1491691296,1650,1064437450
424,1086324736,1077936128,100,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028352827,-4469,-353600880,1491691296,1531,1060877706
425,1086324736,1077936128,100,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028425266,-12482,-353600880,1491691296,1518,1057299144
426,1086324736,1077936128,100,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027715209,-2600,-353600880,1491691296,1650,1064437450
427,1086324736,1077936128,100,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028352827,-4469,-353600880,1491691296,1531,1060877706
428,1086324736,1077936128,100,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028425266,-12482,-353600880,1491691296,1518,1057299144
429,1086324736,1077936128,100,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027715209,-2600,-353600880,1491691296,1650,1064437450
430,1086324736,1077936128,100,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028352827,-4469,-353600880,1491691296,1531,1060877706
431,1086324736,1077936128,100,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028425266,-12482,-353600880,1491691296,1518,1057299144
432,1086324736,1092616192,0,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027831212,-2621,-353600908,1491691261,1629,1064436707
433,1086324736,1092616192,0,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028367852,-4471,-353600908,1491691261,1529,1060875492
434,1086324736,1092616192,0,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028428283,-12483,-353600908,1491691261,1517,1057297709
435,1086324736,1092616192,0,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027831212,-2621,-353600908,1491691261,1629,1064436707
436,1086324736,1092616192,0,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028367852,-4471,-353600908,1491691261,1529,1060875492
437,1086324736,1092616192,0,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028428283,-12483,-353600908,1491691261,1517,1057297709
438,1086324736,1092616192,0,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027831212,-2621,-353600908,1491691261,1629,1064436707
439,1086324736,1092616192,0,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028367852,-4471,-353600908,1491691261,1529,1060875492
440,1086324736,1092616192,0,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028428283,-12483,-353600908,1491691261,1517,1057297709
441,1086324736,1092616192,0,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027831212,-2621,-353600908,1491691261,1629,1064436707
442,1086324736,1092616192,0,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028367852,-4471,-353600908,1491691261,1529,1060875492
443,1086324736,1092616192,0,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028428283,-12483,-353600908,1491691261,1517,1057297709
444,1086324736,1092616192,0,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027831212,-2621,-353600908,1491691261,1629,1064436707
445,1086324736,1092616192,0,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028367852,-4471,-353600908,1491691261,1529,1060875492
446,1086324736,1092616192,0,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028428283,-12483,-353600908,1491691261,1517,1057297709
447,1086324736,1092616192,0,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027831212,-2621,-353600908,1491691261,1629,1064436707
448,1086324736,1092616192,0,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028367852,-4471,-353600908,1491691261,1529,1060875492
449,1086324736,1092616192,0,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028428283,-12483,-353600908,1491691261,1517,1057297709
450,1086324736,1092616192,60,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027758463,-2608,-353600890,1491691283,1642,1064437179
451,1086324736,1092616192,60,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028358457,-4470,-353600890,1491691283,1530,1060876900
452,1086324736,1092616192,60,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028426397,-12482,-353600890,1491691283,1518,1057298620
453,1086324736,1092616192,60,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027758463,-2608,-353600890,1491691283,1642,1064437179
454,1086324736,1092616192,60,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028358457,-4470,-353600890,1491691283,1530,1060876900
455,1086324736,1092616192,60,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028426397,-12482,-353600890,1491691283,1518,1057298620
456,1086324736,1092616192,60,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027758463,-2608,-353600890,1491691283,1642,1064437179
457,1086324736,1092616192,60,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028358457,-4470,-353600890,1491691283,1530,1060876900
458,1086324736,1092616192,60,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028426397,-12482,-353600890,1491691283,1518,1057298620
459,1086324736,1092616192,60,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027758463,-2608,-353600890,1491691283,1642,1064437179
460,1086324736,1092616192,60,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028358457,-4470,-353600890,1491691283,1530,1060876900
461,1086324736,1092616192,60,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028426397,-12482,-353600890,1491691283,1518,1057298620
462,1086324736,1092616192,60,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027758463,-2608,-353600890,1491691283,1642,1064437179
463,1086324736,1092616192,60,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028358457,-4470,-353600890,1491691283,1530,1060876900
464,1086324736,1092616192,60,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028426397,-12482,-353600890,1491691283,1518,1057298620
465,1086324736,1092616192,60,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027758463,-2608,-353600890,1491691283,1642,1064437179
466,1086324736,1092616192,60,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028358457,-4470,-353600890,1491691283,1530,1060876900
467,1086324736,1092616192,60,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028426397,-12482,-353600890,1491691283,1518,1057298620
468,1086324736,1092616192,100,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027715209,-2600,-353600880,1491691296,1650,1064437450
469,1086324736,1092616192,100,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028352827,-4469,-353600880,1491691296,1531,1060877706
470,1086324736,1092616192,100,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028425266,-12482,-353600880,1491691296,1518,1057299144
471,1086324736,1092616192,100,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027715209,-2600,-353600880,1491691296,1650,1064437450
472,1086324736,1092616192,100,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028352827,-4469,-353600880,1491691296,1531,1060877706
473,1086324736,1092616192,100,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028425266,-12482,-353600880,1491691296,1518,1057299144
474,1086324736,1092616192,100,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027715209,-2600,-353600880,1491691296,1650,1064437450
475,1086324736,1092616192,100,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028352827,-4469,-353600880,1491691296,1531,1060877706
476,1086324736,1092616192,100,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028425266,-12482,-353600880,1491691296,1518,1057299144
477,1086324736,1092616192,100,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027715209,-2600,-353600880,1491691296,1650,1064437450
478,1086324736,1092616192,100,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028352827,-4469,-353600880,1491691296,1531,1060877706
479,1086324736,1092616192,100,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028425266,-12482,-353600880,1491691296,1518,1057299144
480,1086324736,1092616192,100,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027715209,-2600,-353600880,1491691296,1650,1064437450
481,1086324736,1092616192,100,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028352827,-4469,-353600880,1491691296,1531,1060877706
482,1086324736,1092616192,100,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028425266,-12482,-353600880,1491691296,1518,1057299144
483,1086324736,1092616192,100,0,1048576000,-353635797,1491648480,4250,-353632621,1491652374,4000,-353633891,1491650817,4100,1027715209,-2600,-353600880,1491691296,1650,1064437450
484,1086324736,1092616192,100,0,1048576000,-353658029,1491621217,6000,-353632621,1491652374,4000,-353642784,1491639912,4800,1028352827,-4469,-353600880,1491691296,1531,1060877706
485,1086324736,1092616192,100,0,1048576000,-353759662,1491496578,14000,-353632621,1491652374,4000,-353683437,1491590059,8000,1028425266,-12482,-353600880,1491691296,1518,1057299144
